t,z
3532.0,0.4830363878595419
3533.0,0.4876495205184054
3534.0,0.4922626531772688
3535.0,0.49687578583613223
3536.0,0.5014889184949957
3537.0,0.5061020511538591
3538.0,0.5107151838127225
3539.0,0.5153283164715861
3540.0,0.5199414491304495
3541.0,0.5245545817893129
3542.0,0.5291677144481763
3543.0,0.5337808471070398
3544.0,0.5383939797659032
3545.0,0.5430071124247666
3546.0,0.5476202450836302
3547.0,0.5497022163010008
3548.0,0.5490871319464857
3549.0,0.5484720475919707
3550.0,0.5478569632374555
3551.0,0.5472418788829403
3552.0,0.5466267945284253
3553.0,0.5460117101739101
3554.0,0.545396625819395
3555.0,0.5447815414648799
3556.0,0.5441664571103647
3557.0,0.5435513727558495
3558.0,0.5429362884013346
3559.0,0.5423212040468194
3560.0,0.5417061196923042
