CK_Cadmus_ID,PK_SiteID,DB_SiteID,CK_SiteID,DB_RoomID,CK_RoomID,DB_WaterDetail_ID,PK_WaterDetail_ID,Iteration,Room,Clean Room,Fixture Type,GPM_Rated,GPM_Measured,Primary Shower,Secondary Shower Usage,Notes,Flow Factor,New Flow (Measured GPM),Weir or Bag
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00025847,ROOM_2A38FDED-0D09-4219-A244-101E0F5FBF06,Water_00000001,WTR_DTL_BBF8AD5B-C6D4-40C7-B37A-71244E45AEDC,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_2,Bathroom_1,Bathroom,Bathroom Faucet,2,2.5,N/A,N/A,N/A,0.79600000000000004,1.9900000000000002,Bag
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00000001,ROOM_E6942FA8-021D-4008-AA2D-697F52B338AB,Water_00000002,WTR_DTL_9FC41B08-9AFC-4DA5-BA66-39CAC7D79D5B,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_3,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00000001,ROOM_E6942FA8-021D-4008-AA2D-697F52B338AB,Water_00000003,WTR_DTL_9DD0EC3B-DD73-4B7A-B80B-1B4B38B46393,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00000001,ROOM_E6942FA8-021D-4008-AA2D-697F52B338AB,Water_00000004,WTR_DTL_B9A30C2B-709C-4927-9712-8BE57AAA7D90,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_5,Bathroom_2,Bathroom,Bathtub,N/A,N/A,N/A,N/A,N/A,Drop,Drop,Drop
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00000001,ROOM_E6942FA8-021D-4008-AA2D-697F52B338AB,Water_00000005,WTR_DTL_14DC91A6-AC8F-493D-9636-E61CAC896E12,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_6,Bathroom_2,Bathroom,Shower,2.5,3,All used about the same,Daily / Almost Daily,N/A,0.84919999999999995,2.5476000000000001,Bag
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00000002,ROOM_C402C58B-0610-4730-88F3-D56247F9FFC5,Water_00000006,WTR_DTL_94A6966B-C942-44AC-BD2F-01CF1DBDB16D,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_7,Bathroom_3,Bathroom,Bathroom Faucet,2,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
DA00065,,SITE_00185,SITE_DE830627-1EBA-4441-843E-816F18E3D36D,Room_00000002,ROOM_C402C58B-0610-4730-88F3-D56247F9FFC5,Water_00000007,WTR_DTL_62724D0D-9454-42FF-AD0F-E11ECDD6FF38,SITE_DE830627-1EBA-4441-843E-816F18E3D36D_9,Bathroom_3,Bathroom,Shower / Bathtub combo with diverter valve,2.5,2.5,All used about the same,Daily / Almost Daily,N/A,0.84919999999999995,2.1229999999999998,Bag
DA00147,,SITE_00191,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B,Room_00000027,ROOM_2B50FA1D-F371-4CCE-9E5A-5C94FBB0A675,Water_00000008,WTR_DTL_1FECA24A-3B52-4170-AF05-178F5141F635,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B_1,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,1.3,N/A,N/A,N/A,0.79600000000000004,1.0348000000000002,Bag
DA00147,,SITE_00191,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B,Room_00000020,ROOM_F88E15B1-4EFE-458E-A65F-FCD4A569C8D1,Water_00000009,WTR_DTL_B92D6C2C-A52C-4D69-AB37-DF745DA35E19,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B_2,Bathroom_1,Bathroom,Shower,Unknown,1.6,Primary,Daily / Almost Daily,N/A,0.84919999999999995,1.3587199999999999,Bag
DA00147,,SITE_00191,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B,Room_00000020,ROOM_F88E15B1-4EFE-458E-A65F-FCD4A569C8D1,Water_00000010,WTR_DTL_F9D1ECB2-AD9B-4FE3-AB26-E8036B5F7798,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B_3,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,2.5,N/A,N/A,N/A,0.79600000000000004,1.9900000000000002,Bag
DA00147,,SITE_00191,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B,Room_00000021,ROOM_B56E8033-E18F-45CA-B831-5E5E5D4ABF55,Water_00000011,WTR_DTL_993A1F79-385F-4099-88AB-F949E2B7FB05,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,10,N/A,N/A,Filled bag in 4 seconds,0.79600000000000004,7.9600000000000009,Bag
DA00147,,SITE_00191,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B,Room_00000021,ROOM_B56E8033-E18F-45CA-B831-5E5E5D4ABF55,Water_00000012,WTR_DTL_DC7A2693-B33C-4EA9-A3DB-B7FE6CC546F8,SITE_87DF6DB4-B5CA-D047-8042-CDFAA9DC7A6B_5,Bathroom_2,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,1.6,Primary,Daily / Almost Daily,"Flow only partially diverted, actual usage is higher",0.84919999999999995,1.3587199999999999,Bag
DH0033,,SITE_00233,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4,Room_00000038,ROOM_2F4AA919-07CE-44CB-B4A6-D46A0C1DA82A,Water_00000013,WTR_DTL_EE4A7F51-B4E9-452B-939D-1D5935CB8BC1,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4_1,Kitchen_1,Kitchen,Kitchen Faucet,2.2000000000000002,1.4,N/A,N/A,N/A,0.79600000000000004,1.1144000000000001,Bag
DH0033,,SITE_00233,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4,Room_00000033,ROOM_6F306FD7-5B18-469D-A4A1-6822D5F05D73,Water_00000014,WTR_DTL_C0501177-E001-432F-B33D-B7D30DBCDED1,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4_2,Bathroom_2,Bathroom,Bathroom Faucet,2,1.4,N/A,N/A,N/A,0.79600000000000004,1.1144000000000001,Bag
DH0033,,SITE_00233,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4,Room_00000032,ROOM_75B9695C-952B-47F5-B4A7-292D2006211D,Water_00000015,WTR_DTL_C0BC77C1-BB26-4E2B-BC91-17766F7B49AD,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4_3,Bathroom_1,Bathroom,Bathroom Faucet,2,1.4,N/A,N/A,N/A,0.79600000000000004,1.1144000000000001,Bag
DH0033,,SITE_00233,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4,Room_00000032,ROOM_75B9695C-952B-47F5-B4A7-292D2006211D,Water_00000016,WTR_DTL_E9E1D6BA-4124-4536-A28D-4AB7AD94E91A,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4_4,Bathroom_1,Bathroom,Bathroom Faucet,2,3.5,N/A,N/A,N/A,0.79600000000000004,2.786,Bag
DH0033,,SITE_00233,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4,Room_00000032,ROOM_75B9695C-952B-47F5-B4A7-292D2006211D,Water_00000017,WTR_DTL_7A191D82-57BB-45B8-949A-810D152FB03D,SITE_6AB2CB31-BCDA-4F48-9A2D-6A99213E57A4_5,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,2.5,1.4,All used about the same,Unknown,N/A,0.84919999999999995,1.1888799999999999,Bag
DH0045,,SITE_00234,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5,Room_00000049,ROOM_5CF160F3-E1CE-407F-8CFF-8D5B7B0F1216,Water_00000018,WTR_DTL_A9D03419-0F9A-458E-936C-52CA7BCC82BB,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5_1,Kitchen_1,Kitchen,Kitchen Faucet,2,1.5,N/A,N/A,N/A,0.79600000000000004,1.194,Bag
DH0045,,SITE_00234,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5,Room_00000042,ROOM_EFAB3A6C-7B5E-452B-A5FA-94CCF62BF86B,Water_00000019,WTR_DTL_354DB0DA-9F36-41D0-85DE-7D0677E9080C,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5_2,Bathroom_1,Bathroom,Bathroom Faucet,1.5,1.5,N/A,N/A,N/A,0.79600000000000004,1.194,Bag
DH0045,,SITE_00234,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5,Room_00000043,ROOM_A07408A6-6B54-4004-9736-FEE551AB3B13,Water_00000020,WTR_DTL_48C00AC9-6C49-4271-889B-B1787CA0411A,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5_3,Bathroom_6,Bathroom,Bathroom Faucet,1.5,1,N/A,N/A,Low pressure,0.79600000000000004,0.79600000000000004,Bag
DH0045,,SITE_00234,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5,Room_00000043,ROOM_A07408A6-6B54-4004-9736-FEE551AB3B13,Water_00000021,WTR_DTL_4D201496-A692-4FA1-A7EB-4D6F7CB30BE9,SITE_FAE3C3C5-791E-C94B-B54C-5FCB308FBDB5_4,Bathroom_6,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,2.2000000000000002,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000053,ROOM_23748471-B8F3-42A7-92A8-635D6F69FE4F,Water_00000022,WTR_DTL_1DD9D0CF-4BF7-43B0-BE55-76F844C3CD18,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_1,Bathroom_1,Bathroom,Shower,Unknown,3.2,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000053,ROOM_23748471-B8F3-42A7-92A8-635D6F69FE4F,Water_00000023,WTR_DTL_DA3F8742-46B1-4D89-9D8E-F8A22FE746DB,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_2,Bathroom_1,Bathroom,Bathroom Faucet,2,2.5,N/A,N/A,N/A,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000053,ROOM_23748471-B8F3-42A7-92A8-635D6F69FE4F,Water_00000024,WTR_DTL_C1688798-4540-4B2E-BFA6-F15CA718199A,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_3,Bathroom_1,Bathroom,Bathroom Faucet,2,2.5,N/A,N/A,N/A,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000054,ROOM_2CB3E78F-31B2-453C-A81B-A2CD5794C267,Water_00000025,WTR_DTL_89B2829F-9704-43AE-8EFC-43D6B274F364,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_4,Bathroom_2,Bathroom,Shower / Bathtub combo with diverter valve,2.5,Unknown,Secondary,A few times per year,Valve was shut off to childproof it.,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000054,ROOM_2CB3E78F-31B2-453C-A81B-A2CD5794C267,Water_00000026,WTR_DTL_E2889D80-CEBB-468B-828D-9B630064450C,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_5,Bathroom_2,Bathroom,Bathroom Faucet,1.5,1.5,N/A,N/A,N/A,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000055,ROOM_B1362429-E232-4E79-8FE9-EEB7C903F128,Water_00000027,WTR_DTL_33CD5885-218D-4593-B8CA-741E78699D45,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_6,Bathroom_3,Bathroom,Bathroom Faucet,Unknown,2.5,N/A,N/A,N/A,Drop,Drop,Drop
DH0062,,SITE_00235,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA,Room_00000055,ROOM_B1362429-E232-4E79-8FE9-EEB7C903F128,Water_00000028,WTR_DTL_4D238E41-320F-44D6-95EA-46CEFC9863A8,SITE_ED13DE2F-2B9B-CF46-A517-108F46C918EA_7,Bathroom_3,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,2.5,Secondary,A few times per year,N/A,Drop,Drop,Drop
DH0075,,SITE_00236,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF,Room_00000077,ROOM_26CA9BE2-9485-4CDF-BF62-2B15DBD9EBD8,Water_00000029,WTR_DTL_1E90E732-7B76-49F7-A66E-A80A135E7084,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF_1,Bathroom_1,Bathroom,Bathroom Faucet,1.5,1.7,N/A,N/A,N/A,0.79600000000000004,1.3532,Bag
DH0075,,SITE_00236,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF,Room_00000077,ROOM_26CA9BE2-9485-4CDF-BF62-2B15DBD9EBD8,Water_00000030,WTR_DTL_FF773965-CBE7-40AF-BE51-3E3B44E220A1,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF_2,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,Unknown,Secondary,A few times per year,"Hanging clothes on pole, no access",Drop,Drop,Drop
DH0075,,SITE_00236,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF,Room_00000078,ROOM_EFF944E6-A727-4B05-B50B-F818BF220FB1,Water_00000031,WTR_DTL_AC21CE3D-74DF-4EE7-B595-93CC6FEB71DB,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF_3,Bathroom_2,Bathroom,Bathroom Faucet,2.2000000000000002,2.8,N/A,N/A,N/A,0.79600000000000004,2.2288000000000001,Bag
DH0075,,SITE_00236,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF,Room_00000078,ROOM_EFF944E6-A727-4B05-B50B-F818BF220FB1,Water_00000032,WTR_DTL_B6C20E3A-662A-4812-BD46-00E3E16AF7EB,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF_4,Bathroom_2,Bathroom,Bathroom Faucet,1.5,1.5,N/A,N/A,N/A,0.79600000000000004,1.194,Bag
DH0075,,SITE_00236,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF,Room_00000078,ROOM_EFF944E6-A727-4B05-B50B-F818BF220FB1,Water_00000033,WTR_DTL_CB1D3ACE-5FCA-4EEB-8C1B-549AC62043E8,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF_5,Bathroom_2,Bathroom,Shower,2.5,2.5,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
DH0075,,SITE_00236,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF,Room_00000089,ROOM_AEF1B37C-1C63-4A82-8560-C708E0FC0726,Water_00000034,WTR_DTL_E212119F-73D3-4E53-A6F5-33BD32E99364,SITE_C57B0280-9D4C-F646-9764-2B8DDA94CCAF_6,Kitchen_1,Kitchen,Kitchen Faucet,1.8,2.8,N/A,N/A,N/A,0.79600000000000004,2.2288000000000001,Bag
DH0093,,SITE_00237,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03,Room_00000095,ROOM_5881F6E0-3D2D-47E8-9610-39DAC8FCCDC0,Water_00000035,WTR_DTL_0AD9885B-12FD-4E1A-9A02-166A81D97FB5,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03_1,Bathroom_1,Bathroom,Bathroom Faucet,1.5,2.1,N/A,N/A,N/A,0.79600000000000004,1.6716000000000002,Bag
DH0093,,SITE_00237,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03,Room_00000095,ROOM_5881F6E0-3D2D-47E8-9610-39DAC8FCCDC0,Water_00000036,WTR_DTL_6D9B5426-3B17-4FF6-9383-83E74D05D40E,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03_2,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,2.5,1.7,Secondary,Daily / Almost Daily,N/A,0.84919999999999995,1.4436399999999998,Bag
DH0093,,SITE_00237,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03,Room_00000096,ROOM_847C1BF5-C25B-4842-9C23-EE1DED4D330A,Water_00000037,WTR_DTL_0A8AB400-5D74-4138-B013-459C745199C5,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03_3,Bathroom_2,Bathroom,Bathroom Faucet,1.5,1.5,N/A,N/A,N/A,0.79600000000000004,1.194,Bag
DH0093,,SITE_00237,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03,Room_00000096,ROOM_847C1BF5-C25B-4842-9C23-EE1DED4D330A,Water_00000038,WTR_DTL_20365296-5BA8-448F-A73D-C346AD239B18,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03_4,Bathroom_2,Bathroom,Shower / Bathtub combo with diverter valve,2.5,1.5,Primary,Daily / Almost Daily,N/A,0.84919999999999995,1.2738,Bag
DH0093,,SITE_00237,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03,Room_00000102,ROOM_04D5E0ED-8765-4704-9832-5597662098DA,Water_00000039,WTR_DTL_67A0E080-427E-48B7-9E72-F1AC6FD67E71,SITE_D804C9B2-F4B9-0945-A18F-40C9AD363A03_5,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,1.6,N/A,N/A,N/A,0.79600000000000004,1.2736000000000001,Bag
DH0106,,SITE_00238,SITE_10C43965-EC6D-BE41-979B-50AC4C807012,Room_00000117,ROOM_D06F6483-BC78-4256-87F4-3582AA5724D5,Water_00000040,WTR_DTL_59AD1DA1-2AD3-4D61-9FDC-D4AF94D1EBC5,SITE_10C43965-EC6D-BE41-979B-50AC4C807012_1,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,2.5,N/A,N/A,N/A,0.79600000000000004,1.9900000000000002,Bag
DH0106,,SITE_00238,SITE_10C43965-EC6D-BE41-979B-50AC4C807012,Room_00000107,ROOM_CC24FCDD-3918-42D7-9A1E-0DE63641FBED,Water_00000041,WTR_DTL_9EF9AB74-90F5-4C64-9A15-43F732611585,SITE_10C43965-EC6D-BE41-979B-50AC4C807012_2,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
DH0106,,SITE_00238,SITE_10C43965-EC6D-BE41-979B-50AC4C807012,Room_00000107,ROOM_CC24FCDD-3918-42D7-9A1E-0DE63641FBED,Water_00000042,WTR_DTL_914B5B2B-F508-4746-A91E-64D588A7F4EB,SITE_10C43965-EC6D-BE41-979B-50AC4C807012_3,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,2.2999999999999998,Secondary,A few times per week,N/A,0.84919999999999995,1.9531599999999998,Bag
DH0106,,SITE_00238,SITE_10C43965-EC6D-BE41-979B-50AC4C807012,Room_00000108,ROOM_E5ED28BB-1D1D-446D-8A5F-CE2E7E566BCF,Water_00000043,WTR_DTL_35A374A7-53A8-4CBD-ACCF-28245CF72716,SITE_10C43965-EC6D-BE41-979B-50AC4C807012_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,3,N/A,N/A,N/A,0.79600000000000004,2.3879999999999999,Bag
DH0106,,SITE_00238,SITE_10C43965-EC6D-BE41-979B-50AC4C807012,Room_00000108,ROOM_E5ED28BB-1D1D-446D-8A5F-CE2E7E566BCF,Water_00000044,WTR_DTL_72CFC725-F948-4CB9-885D-5948103151FD,SITE_10C43965-EC6D-BE41-979B-50AC4C807012_5,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,3,N/A,N/A,N/A,0.79600000000000004,2.3879999999999999,Bag
DH0106,,SITE_00238,SITE_10C43965-EC6D-BE41-979B-50AC4C807012,Room_00000108,ROOM_E5ED28BB-1D1D-446D-8A5F-CE2E7E566BCF,Water_00000045,WTR_DTL_A99A6FB3-926C-41F2-9DB4-4A2D58AE9FBC,SITE_10C43965-EC6D-BE41-979B-50AC4C807012_6,Bathroom_2,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,2.2999999999999998,Primary,Daily / Almost Daily,N/A,0.84919999999999995,1.9531599999999998,Bag
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000130,ROOM_D303A943-D79C-45BD-A7AE-F8CE41256A37,Water_00000046,WTR_DTL_78DFE1C3-1229-412B-B66D-251E34BA6ABA,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_1,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,1.4,N/A,N/A,N/A,0.79600000000000004,1.1144000000000001,Bag
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000122,ROOM_5D06C955-0A65-436E-AAE4-171BD8ADBC54,Water_00000047,WTR_DTL_F2E1A7E6-CF5F-4CCF-8734-EE7D968A64AE,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_2,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,1.9,N/A,N/A,N/A,0.79600000000000004,1.5124,Bag
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000122,ROOM_5D06C955-0A65-436E-AAE4-171BD8ADBC54,Water_00000048,WTR_DTL_EBAD4962-CB44-4130-9F9C-8237EA43FCAB,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_3,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,2.5,2.2999999999999998,Secondary,A few times per week,N/A,0.84919999999999995,1.9531599999999998,Bag
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000123,ROOM_F77918A0-9AF3-429F-AA2A-2107D7CCBF50,Water_00000049,WTR_DTL_2B23AE1E-2A9F-44E8-BBF2-4C397CC48D16,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,3.2,N/A,N/A,N/A,0.79600000000000004,2.5472000000000001,Bag
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000123,ROOM_F77918A0-9AF3-429F-AA2A-2107D7CCBF50,Water_00000050,WTR_DTL_F7982E7C-CC8C-4B4E-8522-8BF6D63205BD,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_5,Bathroom_2,Bathroom,Bathtub,N/A,N/A,N/A,N/A,N/A,Drop,Drop,Drop
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000123,ROOM_F77918A0-9AF3-429F-AA2A-2107D7CCBF50,Water_00000051,WTR_DTL_0366D9FF-F1DC-486F-86F3-7E7AB2E3522A,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_6,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,2.6,N/A,N/A,N/A,0.79600000000000004,2.0696000000000003,Bag
DH0114,,SITE_00239,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA,Room_00000123,ROOM_F77918A0-9AF3-429F-AA2A-2107D7CCBF50,Water_00000052,WTR_DTL_FFE389A7-357D-4739-A8B4-493989FAB47A,SITE_1E3B7742-8F88-034D-B72A-E4A51B7E10FA_7,Bathroom_2,Bathroom,Shower,2.5,2.5,Primary,Daily / Almost Daily,N/A,0.84919999999999995,2.1229999999999998,Bag
DH0125,,SITE_00240,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A,Room_00000136,ROOM_21DB6B68-DD0A-4BC3-8F08-1319136F65C8,Water_00000053,WTR_DTL_01BACB49-3EC0-4F64-B3D5-E90250363756,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A_1,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,2,N/A,N/A,N/A,Drop,Drop,Drop
DH0125,,SITE_00240,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A,Room_00000136,ROOM_21DB6B68-DD0A-4BC3-8F08-1319136F65C8,Water_00000054,WTR_DTL_B1FAF6A6-3497-4B90-B18E-6D6DEF1A7289,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A_2,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,2.5,1.7,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
DH0125,,SITE_00240,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A,Room_00000139,ROOM_B06A725D-A3D0-46FA-BC66-7E620E61D5C5,Water_00000055,WTR_DTL_52E134BF-7E90-41B8-9658-3511B5D2477A,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A_3,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,1.5,N/A,N/A,N/A,Drop,Drop,Drop
DH0125,,SITE_00240,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A,Room_00000140,ROOM_5D81E640-9037-4A71-91F5-E5774B67E9E4,Water_00000056,WTR_DTL_808F305F-C7C0-440C-B709-7A94F390A0D0,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A_4,Laundry_1,Laundry,Shower / Bathtub combo with diverter valve,2.5,1.5,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
DH0125,,SITE_00240,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A,Room_00000140,ROOM_5D81E640-9037-4A71-91F5-E5774B67E9E4,Water_00000057,WTR_DTL_20D14345-8E35-4C0E-83EA-111B3FF38EE1,SITE_DE382C9D-E7D7-FD49-AD0D-A88D9E99953A_5,Laundry_1,Laundry,Bathroom Faucet,Unknown,2,N/A,N/A,N/A,Drop,Drop,Drop
DH0131,,SITE_00241,SITE_D1482004-EE9A-9C40-8941-F00827199D35,Room_00000146,ROOM_BE7A6A64-BBE5-4B81-839B-FB565548467A,Water_00000058,WTR_DTL_895A215F-2842-4209-9003-6978BBC97FB7,SITE_D1482004-EE9A-9C40-8941-F00827199D35_1,Bathroom_1,Bathroom,Bathroom Faucet,2,3,N/A,N/A,N/A,Drop,Drop,Drop
DH0131,,SITE_00241,SITE_D1482004-EE9A-9C40-8941-F00827199D35,Room_00000146,ROOM_BE7A6A64-BBE5-4B81-839B-FB565548467A,Water_00000059,WTR_DTL_7E568062-EF92-4983-9240-982146C01366,SITE_D1482004-EE9A-9C40-8941-F00827199D35_2,Bathroom_1,Bathroom,Shower,Unknown,3,Primary,A few times per week,N/A,Drop,Drop,Drop
DH0131,,SITE_00241,SITE_D1482004-EE9A-9C40-8941-F00827199D35,Room_00000147,ROOM_9949D07E-E080-4852-B3A8-C82925BBF89A,Water_00000060,WTR_DTL_63570853-B9C3-4BBD-884C-5DAAE813C359,SITE_D1482004-EE9A-9C40-8941-F00827199D35_3,Bathroom_2,Bathroom,Bathroom Faucet,2,2.5,N/A,N/A,N/A,Drop,Drop,Drop
