Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
8,SUNDAY,10,0.0000,0.0923,0.0222,0.0123,0.0479,0.0736,0.0000,0.1559,0.0229,0.0208,0.0615,0.0156
8,SUNDAY,11,0.0000,0.1098,0.0229,0.0123,0.0472,0.0748,0.0000,0.1470,0.0229,0.0208,0.0612,0.0156
8,SUNDAY,12,0.0000,0.1283,0.0236,0.0119,0.0450,0.0750,0.0000,0.1421,0.0229,0.0208,0.0607,0.0156
8,SUNDAY,13,0.0000,0.1444,0.0243,0.0119,0.0414,0.0763,0.0000,0.1407,0.0229,0.0208,0.0597,0.0155
8,SUNDAY,14,0.0000,0.1608,0.0254,0.0122,0.0404,0.0764,0.0000,0.1404,0.0229,0.0208,0.0585,0.0153
8,SUNDAY,15,0.0000,0.1716,0.0264,0.0123,0.0406,0.0749,0.0003,0.1415,0.0229,0.0241,0.0712,0.0149
8,SUNDAY,16,0.0000,0.1645,0.0261,0.0123,0.0405,0.0747,0.0003,0.1430,0.0226,0.0240,0.0680,0.0138
8,SUNDAY,17,0.0000,0.1448,0.0250,0.0120,0.0393,0.0734,0.0527,0.1466,0.0212,0.0237,0.0615,0.0113
8,SUNDAY,18,0.0000,0.1046,0.0223,0.0115,0.0373,0.0726,0.0644,0.1455,0.0191,0.0197,0.0352,0.0080
8,SUNDAY,19,0.0000,0.0802,0.0209,0.0104,0.0321,0.0715,0.1851,0.1417,0.0165,0.0188,0.0293,0.0050
8,SUNDAY,20,0.0000,0.0597,0.0199,0.0086,0.0227,0.0691,0.1370,0.1205,0.0143,0.0176,0.0238,0.0049
8,SUNDAY,21,0.0000,0.0399,0.0182,0.0057,0.0125,0.0676,0.1370,0.0890,0.0132,0.0161,0.0170,0.0047
8,SUNDAY,22,0.0000,0.0321,0.0165,0.0049,0.0092,0.0653,0.1370,0.0778,0.0128,0.0156,0.0143,0.0046
8,SUNDAY,23,0.0000,0.0247,0.0160,0.0048,0.0090,0.0648,0.1254,0.0761,0.0128,0.0155,0.0140,0.0046
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0000,0.0152,0.0141,0.0046,0.0111,0.0643,0.1254,0.0758,0.0131,0.0155,0.0140,0.0037
9,WEEKDAY,1,0.0000,0.0132,0.0136,0.0047,0.0186,0.0646,0.1254,0.0801,0.0136,0.0157,0.0167,0.0043
9,WEEKDAY,2,0.0000,0.0116,0.0135,0.0055,0.0281,0.0650,0.1207,0.0910,0.0172,0.0166,0.0324,0.0079
9,WEEKDAY,3,0.0000,0.0109,0.0135,0.0092,0.0375,0.0660,0.1207,0.1284,0.0264,0.0217,0.0630,0.0122
9,WEEKDAY,4,0.0000,0.0103,0.0149,0.0107,0.0452,0.0681,0.1207,0.1672,0.0382,0.0240,0.0779,0.0163
9,WEEKDAY,5,0.0000,0.0221,0.0172,0.0120,0.0481,0.0691,0.1207,0.2232,0.0614,0.0386,0.0900,0.0287
9,WEEKDAY,6,0.0302,0.0317,0.0190,0.0125,0.0511,0.0705,0.0000,0.2917,0.0909,0.0596,0.0827,0.0664
9,WEEKDAY,7,0.0002,0.0430,0.0302,0.0127,0.0549,0.0720,0.0000,0.3458,0.1096,0.0786,0.0867,0.0822
9,WEEKDAY,8,0.0000,0.0623,0.0382,0.0130,0.0597,0.0744,0.0000,0.3848,0.1211,0.0840,0.0879,0.0864
9,WEEKDAY,9,0.0000,0.4206,0.1044,0.0131,0.0635,0.0752,0.0000,0.4023,0.1273,0.0854,0.0882,0.0882
9,WEEKDAY,10,0.0000,0.5239,0.1171,0.0132,0.0642,0.0756,0.0000,0.3978,0.1285,0.0857,0.0882,0.0882
9,WEEKDAY,11,0.0000,0.6127,0.1233,0.0132,0.0632,0.0768,0.0000,0.3963,0.1283,0.0857,0.0882,0.0882
9,WEEKDAY,12,0.0000,0.6802,0.1283,0.0127,0.0595,0.0768,0.0000,0.3958,0.1260,0.0854,0.0882,0.0882
9,WEEKDAY,13,0.0000,0.7270,0.1317,0.0126,0.0520,0.0777,0.0000,0.3755,0.1190,0.0824,0.0881,0.0859
9,WEEKDAY,14,0.0000,0.2560,0.0635,0.0128,0.0478,0.0774,0.0000,0.3453,0.1055,0.0729,0.0870,0.0748
9,WEEKDAY,15,0.0000,0.2537,0.0628,0.0127,0.0456,0.0755,0.0003,0.2897,0.0811,0.0588,0.0977,0.0386
9,WEEKDAY,16,0.0000,0.2195,0.0341,0.0124,0.0434,0.0748,0.0003,0.2390,0.0470,0.0354,0.0867,0.0226
9,WEEKDAY,17,0.0000,0.0842,0.0206,0.0118,0.0413,0.0731,0.0527,0.1856,0.0287,0.0243,0.0729,0.0134
9,WEEKDAY,18,0.0000,0.0643,0.0196,0.0112,0.0390,0.0720,0.1851,0.1683,0.0214,0.0203,0.0447,0.0090
9,WEEKDAY,19,0.0000,0.0467,0.0188,0.0102,0.0334,0.0709,0.1851,0.1543,0.0172,0.0194,0.0342,0.0062
9,WEEKDAY,20,0.0000,0.0373,0.0181,0.0084,0.0229,0.0685,0.1370,0.1267,0.0146,0.0177,0.0245,0.0044
9,WEEKDAY,21,0.0000,0.0232,0.0166,0.0056,0.0125,0.0670,0.1370,0.0921,0.0136,0.0161,0.0170,0.0038
9,WEEKDAY,22,0.0000,0.0207,0.0148,0.0048,0.0092,0.0648,0.1370,0.0792,0.0132,0.0156,0.0143,0.0037
9,WEEKDAY,23,0.0000,0.0176,0.0144,0.0047,0.0090,0.0642,0.1254,0.0771,0.0131,0.0155,0.0140,0.0037
9,SATURDAY,0,0.0000,0.0116,0.0133,0.0046,0.0111,0.0643,0.1254,0.0757,0.0131,0.0155,0.0140,0.0037
9,SATURDAY,1,0.0000,0.0102,0.0129,0.0047,0.0185,0.0646,0.1254,0.0799,0.0131,0.0157,0.0160,0.0042
9,SATURDAY,2,0.0000,0.0092,0.0128,0.0054,0.0276,0.0649,0.1207,0.0873,0.0133,0.0165,0.0271,0.0059
9,SATURDAY,3,0.0000,0.0087,0.0129,0.0084,0.0357,0.0656,0.1207,0.1057,0.0146,0.0214,0.0501,0.0079
9,SATURDAY,4,0.0000,0.0081,0.0144,0.0099,0.0429,0.0676,0.1207,0.1207,0.0163,0.0225,0.0593,0.0103
9,SATURDAY,5,0.0000,0.0132,0.0152,0.0111,0.0450,0.0685,0.1207,0.1437,0.0179,0.0232,0.0672,0.0125
9,SATURDAY,6,0.0304,0.0141,0.0156,0.0117,0.0458,0.0696,0.0000,0.1562,0.0214,0.0203,0.0577,0.0142
9,SATURDAY,7,0.0000,0.0208,0.0170,0.0119,0.0465,0.0705,0.0000,0.1629,0.0230,0.0206,0.0603,0.0152
9,SATURDAY,8,0.0000,0.0333,0.0187,0.0119,0.0474,0.0724,0.0000,0.1638,0.0231,0.0207,0.0612,0.0155
9,SATURDAY,9,0.0000,0.0479,0.0199,0.0119,0.0478,0.0729,0.0000,0.1630,0.0232,0.0208,0.0615,0.0156
9,SATURDAY,10,0.0000,0.0598,0.0206,0.0120,0.0479,0.0731,0.0000,0.1623,0.0232,0.0208,0.0615,0.0156
9,SATURDAY,11,0.0000,0.0767,0.0210,0.0120,0.0472,0.0744,0.0000,0.1621,0.0232,0.0208,0.0612,0.0156
9,SATURDAY,12,0.0000,0.0914,0.0216,0.0116,0.0450,0.0746,0.0000,0.1617,0.0232,0.0208,0.0607,0.0156
9,SATURDAY,13,0.0000,0.1062,0.0223,0.0116,0.0414,0.0758,0.0000,0.1613,0.0232,0.0208,0.0597,0.0155
9,SATURDAY,14,0.0000,0.1183,0.0230,0.0119,0.0404,0.0759,0.0000,0.1603,0.0232,0.0208,0.0585,0.0153
9,SATURDAY,15,0.0000,0.1218,0.0233,0.0120,0.0406,0.0745,0.0003,0.1600,0.0232,0.0241,0.0712,0.0148
9,SATURDAY,16,0.0000,0.1092,0.0224,0.0120,0.0405,0.0742,0.0003,0.1582,0.0229,0.0240,0.0680,0.0137
9,SATURDAY,17,0.0000,0.0795,0.0203,0.0117,0.0393,0.0728,0.0527,0.1572,0.0215,0.0237,0.0615,0.0111
9,SATURDAY,18,0.0000,0.0557,0.0190,0.0112,0.0373,0.0718,0.1851,0.1489,0.0194,0.0197,0.0352,0.0079
9,SATURDAY,19,0.0000,0.0368,0.0183,0.0102,0.0321,0.0708,0.1851,0.1428,0.0168,0.0188,0.0293,0.0052
9,SATURDAY,20,0.0000,0.0268,0.0175,0.0084,0.0227,0.0685,0.1370,0.1214,0.0145,0.0176,0.0238,0.0042
9,SATURDAY,21,0.0000,0.0169,0.0160,0.0056,0.0125,0.0670,0.1370,0.0899,0.0135,0.0161,0.0170,0.0038
9,SATURDAY,22,0.0000,0.0151,0.0142,0.0048,0.0092,0.0648,0.1370,0.0786,0.0131,0.0156,0.0143,0.0037
9,SATURDAY,23,0.0000,0.0134,0.0138,0.0047,0.0090,0.0643,0.1254,0.0769,0.0131,0.0155,0.0140,0.0037
9,SUNDAY,0,0.0000,0.0163,0.0139,0.0046,0.0111,0.0643,0.1254,0.0755,0.0130,0.0155,0.0140,0.0046
9,SUNDAY,1,0.0000,0.0144,0.0134,0.0047,0.0185,0.0646,0.1254,0.0798,0.0130,0.0157,0.0160,0.0049
9,SUNDAY,2,0.0000,0.0134,0.0133,0.0054,0.0276,0.0649,0.1207,0.0873,0.0133,0.0165,0.0271,0.0064
9,SUNDAY,3,0.0000,0.0126,0.0134,0.0084,0.0357,0.0656,0.1207,0.1063,0.0146,0.0214,0.0501,0.0081
9,SUNDAY,4,0.0000,0.0119,0.0148,0.0099,0.0429,0.0676,0.1207,0.1222,0.0162,0.0225,0.0593,0.0104
9,SUNDAY,5,0.0000,0.0178,0.0156,0.0111,0.0450,0.0685,0.1207,0.1512,0.0178,0.0232,0.0672,0.0125
9,SUNDAY,6,0.0306,0.0165,0.0161,0.0117,0.0458,0.0696,0.0000,0.1643,0.0213,0.0203,0.0577,0.0142
9,SUNDAY,7,0.0000,0.0265,0.0178,0.0119,0.0465,0.0705,0.0000,0.1671,0.0230,0.0206,0.0603,0.0152
9,SUNDAY,8,0.0000,0.0427,0.0194,0.0119,0.0474,0.0724,0.0000,0.1650,0.0231,0.0207,0.0612,0.0155
9,SUNDAY,9,0.0000,0.0539,0.0203,0.0119,0.0478,0.0729,0.0000,0.1626,0.0231,0.0208,0.0615,0.0156
9,SUNDAY,10,0.0000,0.0667,0.0207,0.0120,0.0479,0.0731,0.0000,0.1566,0.0231,0.0208,0.0615,0.0156
9,SUNDAY,11,0.0000,0.0815,0.0210,0.0120,0.0472,0.0744,0.0000,0.1477,0.0231,0.0208,0.0612,0.0156
9,SUNDAY,12,0.0000,0.0978,0.0214,0.0116,0.0450,0.0746,0.0000,0.1428,0.0231,0.0208,0.0607,0.0156
9,SUNDAY,13,0.0000,0.1155,0.0222,0.0116,0.0414,0.0758,0.0000,0.1414,0.0231,0.0208,0.0597,0.0155
9,SUNDAY,14,0.0000,0.1261,0.0227,0.0119,0.0404,0.0759,0.0000,0.1411,0.0231,0.0208,0.0585,0.0153
9,SUNDAY,15,0.0000,0.1347,0.0235,0.0120,0.0406,0.0745,0.0003,0.1423,0.0231,0.0241,0.0712,0.0149
9,SUNDAY,16,0.0000,0.1265,0.0230,0.0120,0.0405,0.0742,0.0003,0.1437,0.0228,0.0240,0.0680,0.0138
9,SUNDAY,17,0.0000,0.0971,0.0211,0.0117,0.0393,0.0728,0.0527,0.1473,0.0214,0.0237,0.0615,0.0113
9,SUNDAY,18,0.0000,0.0697,0.0197,0.0112,0.0373,0.0718,0.1851,0.1462,0.0194,0.0197,0.0352,0.0080
9,SUNDAY,19,0.0000,0.0449,0.0185,0.0102,0.0321,0.0708,0.1851,0.1424,0.0167,0.0188,0.0293,0.0050
9,SUNDAY,20,0.0000,0.0376,0.0178,0.0084,0.0227,0.0685,0.1370,0.1212,0.0145,0.0176,0.0238,0.0049
9,SUNDAY,21,0.0000,0.0231,0.0164,0.0056,0.0125,0.0670,0.1370,0.0897,0.0135,0.0161,0.0170,0.0047
9,SUNDAY,22,0.0000,0.0206,0.0146,0.0048,0.0092,0.0648,0.1370,0.0785,0.0131,0.0156,0.0143,0.0046
9,SUNDAY,23,0.0000,0.0182,0.0142,0.0047,0.0090,0.0643,0.1254,0.0772,0.0130,0.0155,0.0140,0.0046
9,HOLIDAY,0,0.0000,0.0366,0.0165,0.0046,0.0111,0.0643,0.1254,0.0748,0.0128,0.0155,0.0140,0.0037
9,HOLIDAY,1,0.0000,0.0329,0.0160,0.0047,0.0185,0.0646,0.1254,0.0789,0.0128,0.0157,0.0160,0.0041
9,HOLIDAY,2,0.0000,0.0325,0.0160,0.0054,0.0276,0.0649,0.1207,0.0859,0.0130,0.0166,0.0271,0.0061
9,HOLIDAY,3,0.0000,0.0315,0.0160,0.0084,0.0358,0.0657,0.1207,0.1042,0.0144,0.0215,0.0505,0.0080
9,HOLIDAY,4,0.0000,0.0306,0.0174,0.0099,0.0430,0.0677,0.1207,0.1159,0.0161,0.0227,0.0600,0.0104
9,HOLIDAY,5,0.0000,0.0389,0.0182,0.0111,0.0453,0.0686,0.1207,0.1376,0.0182,0.0235,0.0676,0.0125
9,HOLIDAY,6,0.0256,0.0276,0.0188,0.0118,0.0477,0.0698,0.0000,0.1630,0.0250,0.0213,0.0580,0.0142
9,HOLIDAY,7,0.0000,0.0374,0.0196,0.0122,0.0524,0.0711,0.0000,0.2017,0.0324,0.0231,0.0605,0.0152
9,HOLIDAY,8,0.0000,0.0586,0.0213,0.0125,0.0595,0.0736,0.0000,0.2471,0.0408,0.0253,0.0614,0.0155
9,HOLIDAY,9,0.0000,0.8906,0.1434,0.0127,0.0654,0.0747,0.0000,0.2781,0.0483,0.0276,0.0615,0.0156
9,HOLIDAY,10,0.0000,0.9869,0.1449,0.0128,0.0665,0.0751,0.0000,0.2809,0.0495,0.0281,0.0615,0.0156
9,HOLIDAY,11,0.0000,1.0805,0.1463,0.0128,0.0654,0.0763,0.0000,0.2783,0.0489,0.0281,0.0615,0.0156
9,HOLIDAY,12,0.0000,1.1398,0.1475,0.0123,0.0608,0.0763,0.0000,0.2739,0.0473,0.0275,0.0615,0.0156
9,HOLIDAY,13,0.0000,1.1894,0.1489,0.0121,0.0510,0.0771,0.0000,0.2391,0.0432,0.0252,0.0615,0.0156
9,HOLIDAY,14,0.0000,0.2527,0.0311,0.0122,0.0452,0.0767,0.0000,0.2080,0.0363,0.0231,0.0612,0.0156
9,HOLIDAY,15,0.0000,0.2604,0.0318,0.0121,0.0428,0.0749,0.0003,0.1775,0.0287,0.0251,0.0751,0.0152
9,HOLIDAY,16,0.0000,0.2515,0.0314,0.0120,0.0417,0.0744,0.0003,0.1585,0.0249,0.0245,0.0728,0.0141
9,HOLIDAY,17,0.0000,0.1884,0.0274,0.0117,0.0406,0.0729,0.0527,0.1552,0.0226,0.0241,0.0675,0.0117
9,HOLIDAY,18,0.0000,0.1264,0.0237,0.0112,0.0387,0.0719,0.1851,0.1504,0.0203,0.0203,0.0441,0.0087
9,HOLIDAY,19,0.0000,0.0942,0.0223,0.0102,0.0333,0.0709,0.1851,0.1445,0.0167,0.0194,0.0342,0.0062
9,HOLIDAY,20,0.0000,0.0678,0.0203,0.0084,0.0229,0.0685,0.1370,0.1219,0.0143,0.0177,0.0245,0.0044
9,HOLIDAY,21,0.0000,0.0493,0.0188,0.0056,0.0125,0.0670,0.1370,0.0899,0.0132,0.0161,0.0170,0.0038
9,HOLIDAY,22,0.0000,0.0443,0.0172,0.0048,0.0092,0.0648,0.1370,0.0780,0.0128,0.0156,0.0143,0.0037
9,HOLIDAY,23,0.0000,0.0379,0.0168,0.0047,0.0090,0.0643,0.1254,0.0761,0.0128,0.0155,0.0140,0.0037
10,WEEKDAY,0,0.0000,0.0048,0.0113,0.0049,0.0107,0.0631,0.1254,0.0768,0.0134,0.0155,0.0140,0.0037
10,WEEKDAY,1,0.0000,0.0038,0.0110,0.0049,0.0173,0.0634,0.1254,0.0801,0.0137,0.0157,0.0162,0.0042
10,WEEKDAY,2,0.0003,0.0031,0.0111,0.0057,0.0264,0.0638,0.1215,0.0898,0.0168,0.0165,0.0297,0.0072
10,WEEKDAY,3,0.0006,0.0028,0.0113,0.0091,0.0359,0.0647,0.1207,0.1225,0.0250,0.0209,0.0577,0.0114
10,WEEKDAY,4,0.0006,0.0025,0.0124,0.0111,0.0439,0.0666,0.1207,0.1610,0.0364,0.0236,0.0753,0.0156
10,WEEKDAY,5,0.0003,0.0052,0.0139,0.0125,0.0476,0.0679,0.1207,0.2139,0.0576,0.0360,0.0879,0.0265
10,WEEKDAY,6,0.0556,0.0055,0.0150,0.0132,0.0506,0.0689,0.1207,0.2801,0.0859,0.0559,0.0840,0.0599
10,WEEKDAY,7,0.0515,0.0093,0.0164,0.0135,0.0542,0.0702,0.0210,0.3366,0.1064,0.0753,0.0860,0.0795
10,WEEKDAY,8,0.0174,0.0166,0.0174,0.0137,0.0588,0.0724,0.0000,0.3782,0.1192,0.0830,0.0877,0.0857
10,WEEKDAY,9,0.0065,0.1009,0.0321,0.0139,0.0628,0.0736,0.0000,0.3999,0.1263,0.0852,0.0881,0.0879
10,WEEKDAY,10,0.0000,0.1977,0.0493,0.0140,0.0642,0.0741,0.0000,0.3999,0.1286,0.0857,0.0882,0.0882
10,WEEKDAY,11,0.0000,0.2790,0.0668,0.0140,0.0636,0.0752,0.0000,0.3980,0.1287,0.0858,0.0882,0.0882
10,WEEKDAY,12,0.0000,0.3408,0.0754,0.0136,0.0603,0.0754,0.0000,0.3974,0.1268,0.0855,0.0882,0.0882
10,WEEKDAY,13,0.0000,0.3725,0.0811,0.0134,0.0535,0.0761,0.0000,0.3811,0.1205,0.0830,0.0881,0.0863
10,WEEKDAY,14,0.0000,0.1366,0.0358,0.0135,0.0487,0.0760,0.0000,0.3522,0.1081,0.0746,0.0872,0.0767
10,WEEKDAY,15,0.0000,0.1103,0.0292,0.0135,0.0461,0.0745,0.0003,0.3007,0.0857,0.0613,0.0959,0.0449
10,WEEKDAY,16,0.0000,0.0811,0.0211,0.0132,0.0439,0.0734,0.0003,0.2489,0.0533,0.0395,0.0886,0.0254
10,WEEKDAY,17,0.0082,0.0388,0.0170,0.0127,0.0418,0.0718,0.0786,0.1963,0.0323,0.0263,0.0753,0.0150
10,WEEKDAY,18,0.0050,0.0261,0.0163,0.0120,0.0396,0.0706,0.1697,0.1729,0.0232,0.0211,0.0496,0.0097
10,WEEKDAY,19,0.0000,0.0191,0.0157,0.0110,0.0345,0.0696,0.1854,0.1583,0.0184,0.0196,0.0360,0.0067
10,WEEKDAY,20,0.0000,0.0155,0.0148,0.0092,0.0248,0.0675,0.1457,0.1326,0.0154,0.0180,0.0262,0.0047
10,WEEKDAY,21,0.0006,0.0083,0.0136,0.0065,0.0143,0.0659,0.1371,0.0990,0.0140,0.0164,0.0183,0.0039
10,WEEKDAY,22,0.0000,0.0061,0.0119,0.0052,0.0097,0.0638,0.1370,0.0822,0.0135,0.0157,0.0148,0.0037
10,WEEKDAY,23,0.0000,0.0052,0.0114,0.0050,0.0091,0.0631,0.1274,0.0782,0.0134,0.0155,0.0140,0.0037
10,SATURDAY,0,0.0000,0.0037,0.0109,0.0049,0.0111,0.0631,0.1254,0.0766,0.0134,0.0155,0.0140,0.0037
10,SATURDAY,1,0.0000,0.0029,0.0108,0.0049,0.0185,0.0634,0.1254,0.0808,0.0134,0.0157,0.0160,0.0042
10,SATURDAY,2,0.0000,0.0025,0.0109,0.0057,0.0276,0.0637,0.1207,0.0882,0.0136,0.0165,0.0271,0.0059
10,SATURDAY,3,0.0000,0.0023,0.0109,0.0090,0.0357,0.0646,0.1207,0.1066,0.0149,0.0214,0.0501,0.0079
10,SATURDAY,4,0.0000,0.0022,0.0124,0.0105,0.0429,0.0666,0.1207,0.1216,0.0166,0.0225,0.0593,0.0103
10,SATURDAY,5,0.0016,0.0034,0.0135,0.0119,0.0450,0.0674,0.1207,0.1446,0.0182,0.0232,0.0672,0.0125
10,SATURDAY,6,0.0450,0.0035,0.0137,0.0124,0.0458,0.0681,0.1207,0.1571,0.0217,0.0203,0.0577,0.0142
10,SATURDAY,7,0.0247,0.0051,0.0140,0.0126,0.0465,0.0690,0.0000,0.1638,0.0233,0.0206,0.0603,0.0152
10,SATURDAY,8,0.0016,0.0091,0.0147,0.0127,0.0474,0.0709,0.0000,0.1647,0.0234,0.0207,0.0612,0.0155
10,SATURDAY,9,0.0000,0.0202,0.0157,0.0127,0.0478,0.0714,0.0000,0.1639,0.0235,0.0208,0.0615,0.0156
10,SATURDAY,10,0.0000,0.0306,0.0168,0.0128,0.0479,0.0718,0.0000,0.1632,0.0235,0.0208,0.0615,0.0156
10,SATURDAY,11,0.0000,0.0408,0.0175,0.0128,0.0472,0.0729,0.0000,0.1629,0.0235,0.0208,0.0612,0.0156
10,SATURDAY,12,0.0000,0.0522,0.0181,0.0124,0.0450,0.0731,0.0000,0.1626,0.0235,0.0208,0.0607,0.0156
10,SATURDAY,13,0.0000,0.0621,0.0185,0.0124,0.0414,0.0743,0.0000,0.1622,0.0235,0.0208,0.0597,0.0155
10,SATURDAY,14,0.0000,0.0709,0.0189,0.0127,0.0404,0.0744,0.0000,0.1612,0.0235,0.0208,0.0585,0.0153
10,SATURDAY,15,0.0000,0.0722,0.0190,0.0128,0.0406,0.0730,0.0003,0.1609,0.0235,0.0241,0.0712,0.0148
10,SATURDAY,16,0.0000,0.0594,0.0180,0.0128,0.0405,0.0727,0.0003,0.1591,0.0232,0.0240,0.0680,0.0137
10,SATURDAY,17,0.0043,0.0454,0.0169,0.0125,0.0393,0.0711,0.0951,0.1581,0.0217,0.0237,0.0615,0.0111
10,SATURDAY,18,0.0000,0.0309,0.0164,0.0119,0.0373,0.0701,0.1854,0.1498,0.0197,0.0197,0.0352,0.0079
10,SATURDAY,19,0.0000,0.0212,0.0156,0.0108,0.0321,0.0692,0.1854,0.1437,0.0170,0.0188,0.0293,0.0052
10,SATURDAY,20,0.0000,0.0174,0.0149,0.0089,0.0227,0.0670,0.1374,0.1223,0.0148,0.0176,0.0238,0.0042
10,SATURDAY,21,0.0000,0.0110,0.0135,0.0059,0.0125,0.0657,0.1370,0.0908,0.0138,0.0161,0.0170,0.0038
10,SATURDAY,22,0.0000,0.0068,0.0119,0.0051,0.0092,0.0634,0.1370,0.0795,0.0134,0.0156,0.0143,0.0037
10,SATURDAY,23,0.0000,0.0059,0.0117,0.0050,0.0090,0.0630,0.1254,0.0778,0.0134,0.0155,0.0140,0.0037
10,SUNDAY,0,0.0000,0.0075,0.0114,0.0049,0.0106,0.0631,0.1254,0.0769,0.0134,0.0155,0.0140,0.0046
10,SUNDAY,1,0.0000,0.0041,0.0111,0.0049,0.0167,0.0633,0.1254,0.0798,0.0134,0.0157,0.0155,0.0049
10,SUNDAY,2,0.0000,0.0035,0.0111,0.0055,0.0253,0.0636,0.1219,0.0865,0.0136,0.0163,0.0243,0.0060
10,SUNDAY,3,0.0000,0.0032,0.0113,0.0082,0.0337,0.0643,0.1207,0.1026,0.0146,0.0201,0.0443,0.0077
10,SUNDAY,4,0.0000,0.0029,0.0123,0.0102,0.0411,0.0661,0.1207,0.1193,0.0162,0.0222,0.0570,0.0098
10,SUNDAY,5,0.0000,0.0047,0.0134,0.0115,0.0445,0.0672,0.1207,0.1450,0.0178,0.0230,0.0653,0.0120
10,SUNDAY,6,0.0331,0.0044,0.0140,0.0123,0.0456,0.0679,0.1207,0.1621,0.0208,0.0210,0.0601,0.0138
10,SUNDAY,7,0.0220,0.0061,0.0144,0.0126,0.0463,0.0688,0.0302,0.1674,0.0229,0.0205,0.0597,0.0149
10,SUNDAY,8,0.0016,0.0126,0.0153,0.0127,0.0471,0.0704,0.0000,0.1666,0.0234,0.0207,0.0610,0.0154
10,SUNDAY,9,0.0000,0.0245,0.0165,0.0127,0.0477,0.0713,0.0000,0.1643,0.0235,0.0208,0.0614,0.0156
10,SUNDAY,10,0.0000,0.0352,0.0174,0.0128,0.0479,0.0717,0.0000,0.1592,0.0235,0.0208,0.0615,0.0156
10,SUNDAY,11,0.0000,0.0483,0.0179,0.0128,0.0474,0.0726,0.0000,0.1510,0.0235,0.0208,0.0612,0.0156
