Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
8,SUNDAY,23,0.0219,0.2713,0.1756,0.0108,0.0092,0.0794,0.0977,0.1564,0.0370,0.1056,0.0273,0.0358
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0438,0.1563,0.1668,0.0106,0.0092,0.0792,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
9,WEEKDAY,1,0.0613,0.1405,0.1668,0.0106,0.0092,0.0794,0.0977,0.1437,0.0372,0.1056,0.0285,0.0261
9,WEEKDAY,2,0.0793,0.1307,0.1676,0.0106,0.0168,0.0797,0.0977,0.1441,0.0378,0.1071,0.0307,0.0285
9,WEEKDAY,3,0.0770,0.1567,0.1713,0.0106,0.0499,0.0804,0.0977,0.1530,0.0462,0.1209,0.0517,0.0474
9,WEEKDAY,4,0.0884,0.2286,0.1811,0.0113,0.0827,0.0821,0.0977,0.2381,0.0836,0.1699,0.0766,0.0752
9,WEEKDAY,5,0.0883,0.2824,0.1878,0.0142,0.1175,0.0850,0.0977,0.4400,0.1737,0.2670,0.0854,0.0950
9,WEEKDAY,6,0.0874,0.3187,0.1993,0.0172,0.1246,0.0889,0.0000,0.6270,0.2584,0.3684,0.1295,0.1345
9,WEEKDAY,7,0.0869,0.4175,0.2376,0.0200,0.1266,0.0919,0.0000,0.7467,0.3076,0.4011,0.1305,0.1375
9,WEEKDAY,8,0.0673,0.6028,0.2520,0.0212,0.1271,0.0939,0.0000,0.7756,0.3300,0.4132,0.1305,0.1383
9,WEEKDAY,9,0.0120,0.8286,0.2653,0.0209,0.1272,0.0943,0.0000,0.7708,0.3371,0.4140,0.1305,0.1386
9,WEEKDAY,10,0.0000,1.0659,0.2773,0.0206,0.1271,0.0946,0.0000,0.7561,0.3379,0.4140,0.1305,0.1387
9,WEEKDAY,11,0.0000,1.2981,0.2882,0.0210,0.1269,0.0950,0.0000,0.7550,0.3378,0.4140,0.1305,0.1387
9,WEEKDAY,12,0.0000,1.5142,0.2978,0.0207,0.1265,0.0949,0.0000,0.7605,0.3365,0.4136,0.1305,0.1386
9,WEEKDAY,13,0.0000,1.7228,0.3078,0.0204,0.1258,0.0948,0.0000,0.7619,0.3311,0.4097,0.1305,0.1384
9,WEEKDAY,14,0.0000,1.9091,0.3166,0.0201,0.1244,0.0937,0.0000,0.7418,0.3183,0.3915,0.1300,0.1370
9,WEEKDAY,15,0.0000,1.9195,0.3131,0.0195,0.1221,0.0914,0.0000,0.6795,0.2945,0.3549,0.1217,0.1255
9,WEEKDAY,16,0.0000,1.7280,0.2962,0.0185,0.1188,0.0882,0.0000,0.5802,0.2382,0.3000,0.1116,0.1108
9,WEEKDAY,17,0.0000,1.2233,0.2226,0.0159,0.0984,0.0838,0.0854,0.4851,0.1167,0.2246,0.1022,0.0954
9,WEEKDAY,18,0.0000,0.6613,0.1819,0.0128,0.0888,0.0812,0.1831,0.3811,0.0609,0.1757,0.0734,0.0647
9,WEEKDAY,19,0.0000,0.5241,0.1771,0.0109,0.0545,0.0805,0.1831,0.2813,0.0499,0.1516,0.0525,0.0450
9,WEEKDAY,20,0.0000,0.3715,0.1730,0.0106,0.0237,0.0799,0.1831,0.2176,0.0471,0.1276,0.0421,0.0363
9,WEEKDAY,21,0.0087,0.2722,0.1702,0.0106,0.0145,0.0797,0.1831,0.1715,0.0370,0.1056,0.0319,0.0282
9,WEEKDAY,22,0.0216,0.2155,0.1685,0.0106,0.0145,0.0793,0.1831,0.1461,0.0370,0.1056,0.0319,0.0282
9,WEEKDAY,23,0.0303,0.1828,0.1676,0.0106,0.0092,0.0793,0.0977,0.1438,0.0370,0.1056,0.0273,0.0247
9,SATURDAY,0,0.0658,0.1370,0.1665,0.0106,0.0092,0.0792,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
9,SATURDAY,1,0.0658,0.1315,0.1668,0.0106,0.0092,0.0794,0.0977,0.1437,0.0373,0.1056,0.0291,0.0268
9,SATURDAY,2,0.0888,0.1263,0.1685,0.0106,0.0168,0.0796,0.0977,0.1437,0.0387,0.1081,0.0328,0.0309
9,SATURDAY,3,0.0777,0.1418,0.1711,0.0106,0.0497,0.0801,0.0977,0.1457,0.0445,0.1182,0.0513,0.0473
9,SATURDAY,4,0.0782,0.1944,0.1781,0.0107,0.0801,0.0811,0.0977,0.1942,0.0628,0.1336,0.0706,0.0693
9,SATURDAY,5,0.0781,0.2629,0.1865,0.0108,0.1098,0.0819,0.0977,0.3276,0.1061,0.1653,0.0836,0.0912
9,SATURDAY,6,0.0882,0.3050,0.1906,0.0109,0.1134,0.0836,0.0000,0.4595,0.1540,0.2291,0.1296,0.1344
9,SATURDAY,7,0.0878,0.3564,0.1960,0.0109,0.1141,0.0846,0.0000,0.5652,0.1891,0.2447,0.1305,0.1380
9,SATURDAY,8,0.0644,0.4194,0.2354,0.0109,0.1143,0.0855,0.0000,0.5936,0.2082,0.2519,0.1305,0.1386
9,SATURDAY,9,0.0410,0.4822,0.2367,0.0109,0.1143,0.0857,0.0000,0.5850,0.2137,0.2523,0.1305,0.1387
9,SATURDAY,10,0.0000,0.6012,0.2410,0.0109,0.1140,0.0856,0.0000,0.5451,0.1994,0.2502,0.1305,0.1386
9,SATURDAY,11,0.0000,0.7938,0.2505,0.0108,0.1131,0.0854,0.0000,0.4441,0.1567,0.2449,0.1305,0.1385
9,SATURDAY,12,0.0000,0.9769,0.2594,0.0108,0.1120,0.0848,0.0000,0.3449,0.1154,0.2373,0.1305,0.1380
9,SATURDAY,13,0.0000,1.1649,0.2324,0.0108,0.1118,0.0847,0.0000,0.2915,0.0951,0.2356,0.1305,0.1375
9,SATURDAY,14,0.0000,1.3121,0.2408,0.0107,0.1118,0.0843,0.0000,0.2754,0.0778,0.2275,0.1305,0.1368
9,SATURDAY,15,0.0000,1.2656,0.2355,0.0106,0.1118,0.0829,0.0000,0.2666,0.0756,0.2165,0.1199,0.1235
9,SATURDAY,16,0.0000,1.1349,0.2228,0.0106,0.1118,0.0823,0.0000,0.2604,0.0653,0.2043,0.1101,0.1108
9,SATURDAY,17,0.0000,0.7906,0.1950,0.0106,0.0961,0.0815,0.0854,0.2554,0.0598,0.1959,0.1008,0.0973
9,SATURDAY,18,0.0000,0.6066,0.1818,0.0106,0.0885,0.0809,0.1831,0.2344,0.0539,0.1756,0.0751,0.0674
9,SATURDAY,19,0.0000,0.4767,0.1769,0.0106,0.0545,0.0805,0.1831,0.1977,0.0495,0.1520,0.0536,0.0463
9,SATURDAY,20,0.0000,0.3425,0.1727,0.0106,0.0237,0.0799,0.1831,0.1774,0.0468,0.1276,0.0425,0.0368
9,SATURDAY,21,0.0000,0.2628,0.1698,0.0106,0.0145,0.0797,0.1831,0.1576,0.0370,0.1056,0.0319,0.0282
9,SATURDAY,22,0.0440,0.1998,0.1682,0.0106,0.0145,0.0793,0.1831,0.1437,0.0370,0.1056,0.0319,0.0282
9,SATURDAY,23,0.0654,0.1567,0.1672,0.0106,0.0092,0.0793,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
9,SUNDAY,0,0.0519,0.1470,0.1652,0.0106,0.0092,0.0792,0.0977,0.1437,0.0370,0.1056,0.0273,0.0358
9,SUNDAY,1,0.0521,0.1451,0.1659,0.0106,0.0092,0.0794,0.0977,0.1437,0.0373,0.1056,0.0291,0.0379
9,SUNDAY,2,0.0521,0.1506,0.1678,0.0106,0.0168,0.0796,0.0977,0.1437,0.0387,0.1081,0.0328,0.0420
9,SUNDAY,3,0.0529,0.1678,0.1704,0.0106,0.0496,0.0801,0.0977,0.1443,0.0435,0.1182,0.0513,0.0580
9,SUNDAY,4,0.0704,0.2195,0.1774,0.0106,0.0800,0.0810,0.0977,0.1767,0.0513,0.1335,0.0706,0.0781
9,SUNDAY,5,0.0692,0.2930,0.1859,0.0107,0.1091,0.0814,0.0977,0.2498,0.0651,0.1635,0.0836,0.0962
9,SUNDAY,6,0.0689,0.3287,0.1899,0.0108,0.1118,0.0821,0.0000,0.2762,0.0808,0.2211,0.1296,0.1360
9,SUNDAY,7,0.0853,0.3741,0.1954,0.0109,0.1118,0.0823,0.0000,0.2866,0.0918,0.2317,0.1305,0.1384
9,SUNDAY,8,0.0500,0.4524,0.1986,0.0109,0.1118,0.0830,0.0000,0.2879,0.0978,0.2363,0.1305,0.1386
9,SUNDAY,9,0.0000,0.5698,0.2019,0.0108,0.1118,0.0832,0.0000,0.2880,0.0989,0.2365,0.1305,0.1387
9,SUNDAY,10,0.0000,0.7305,0.2090,0.0109,0.1118,0.0835,0.0000,0.2877,0.0989,0.2365,0.1305,0.1386
9,SUNDAY,11,0.0000,0.9489,0.2202,0.0108,0.1118,0.0840,0.0000,0.2879,0.0988,0.2365,0.1305,0.1386
9,SUNDAY,12,0.0000,1.1129,0.2267,0.0108,0.1118,0.0841,0.0000,0.2841,0.0952,0.2361,0.1305,0.1383
9,SUNDAY,13,0.0000,1.3198,0.2377,0.0107,0.1118,0.0845,0.0000,0.2767,0.0886,0.2356,0.1305,0.1381
9,SUNDAY,14,0.0000,1.4335,0.2439,0.0106,0.1118,0.0843,0.0000,0.2697,0.0805,0.2275,0.1305,0.1377
9,SUNDAY,15,0.0000,1.4590,0.2417,0.0106,0.1118,0.0829,0.0000,0.2636,0.0739,0.2165,0.1199,0.1253
9,SUNDAY,16,0.0000,1.3102,0.2285,0.0106,0.1118,0.0823,0.0000,0.2601,0.0651,0.2043,0.1101,0.1135
9,SUNDAY,17,0.0000,1.0013,0.2035,0.0106,0.0961,0.0815,0.0854,0.2554,0.0598,0.1959,0.1008,0.1007
9,SUNDAY,18,0.0000,0.7144,0.1851,0.0106,0.0885,0.0809,0.1831,0.2344,0.0539,0.1756,0.0751,0.0700
9,SUNDAY,19,0.0000,0.5387,0.1771,0.0106,0.0545,0.0805,0.1831,0.1977,0.0495,0.1520,0.0536,0.0459
9,SUNDAY,20,0.0000,0.3973,0.1727,0.0106,0.0237,0.0799,0.1831,0.1774,0.0468,0.1276,0.0425,0.0458
9,SUNDAY,21,0.0174,0.2890,0.1696,0.0106,0.0145,0.0797,0.1831,0.1576,0.0370,0.1056,0.0319,0.0393
9,SUNDAY,22,0.0343,0.2348,0.1680,0.0106,0.0145,0.0793,0.1831,0.1437,0.0370,0.1056,0.0319,0.0393
9,SUNDAY,23,0.0345,0.1969,0.1670,0.0106,0.0092,0.0793,0.0977,0.1439,0.0370,0.1056,0.0273,0.0358
9,HOLIDAY,0,0.0000,0.2544,0.1653,0.0106,0.0092,0.0792,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
9,HOLIDAY,1,0.0000,0.1987,0.1653,0.0106,0.0092,0.0794,0.0977,0.1437,0.0372,0.1056,0.0285,0.0261
9,HOLIDAY,2,0.0000,0.1798,0.1661,0.0106,0.0168,0.0797,0.0977,0.1441,0.0378,0.1071,0.0307,0.0285
9,HOLIDAY,3,0.0000,0.2185,0.1701,0.0106,0.0499,0.0804,0.0977,0.1530,0.0462,0.1209,0.0517,0.0474
9,HOLIDAY,4,0.0000,0.2942,0.1800,0.0113,0.0827,0.0820,0.0977,0.2300,0.0806,0.1694,0.0766,0.0752
9,HOLIDAY,5,0.0000,0.3528,0.1864,0.0142,0.1170,0.0841,0.0977,0.3727,0.1482,0.2632,0.0854,0.0950
9,HOLIDAY,6,0.0000,0.4437,0.1963,0.0172,0.1230,0.0858,0.0000,0.4433,0.1896,0.3588,0.1295,0.1345
9,HOLIDAY,7,0.0861,0.5696,0.2116,0.0200,0.1243,0.0867,0.0000,0.4656,0.2110,0.3870,0.1305,0.1375
9,HOLIDAY,8,0.0000,0.8172,0.2255,0.0212,0.1246,0.0875,0.0000,0.4699,0.2198,0.3975,0.1305,0.1383
9,HOLIDAY,9,0.0000,1.1515,0.2415,0.0209,0.1247,0.0878,0.0000,0.4668,0.2227,0.3982,0.1305,0.1386
9,HOLIDAY,10,0.0000,1.4866,0.2581,0.0206,0.1246,0.0881,0.0000,0.4619,0.2230,0.3982,0.1305,0.1387
9,HOLIDAY,11,0.0000,1.8111,0.2710,0.0210,0.1244,0.0885,0.0000,0.4618,0.2229,0.3982,0.1305,0.1387
9,HOLIDAY,12,0.0000,2.0427,0.2813,0.0207,0.1241,0.0886,0.0000,0.4639,0.2219,0.3978,0.1305,0.1386
9,HOLIDAY,13,0.0000,2.2916,0.2936,0.0204,0.1235,0.0888,0.0000,0.4645,0.2186,0.3942,0.1305,0.1384
9,HOLIDAY,14,0.0000,2.5488,0.3039,0.0201,0.1223,0.0883,0.0000,0.4564,0.2112,0.3770,0.1300,0.1370
9,HOLIDAY,15,0.0000,2.6020,0.3046,0.0195,0.1204,0.0867,0.0000,0.4315,0.1966,0.3426,0.1217,0.1255
9,HOLIDAY,16,0.0000,2.5437,0.2933,0.0185,0.1176,0.0849,0.0000,0.3918,0.1606,0.2914,0.1116,0.1108
9,HOLIDAY,17,0.0000,2.0100,0.2577,0.0159,0.0980,0.0824,0.0854,0.3532,0.0914,0.2214,0.1022,0.0954
9,HOLIDAY,18,0.0000,1.1110,0.1964,0.0128,0.0887,0.0811,0.1831,0.3018,0.0583,0.1753,0.0734,0.0647
9,HOLIDAY,19,0.0000,0.7485,0.1795,0.0109,0.0545,0.0805,0.1831,0.2386,0.0499,0.1516,0.0525,0.0450
9,HOLIDAY,20,0.0000,0.5559,0.1746,0.0106,0.0237,0.0799,0.1831,0.1974,0.0471,0.1276,0.0421,0.0363
9,HOLIDAY,21,0.0000,0.4304,0.1714,0.0106,0.0145,0.0797,0.1831,0.1644,0.0370,0.1056,0.0319,0.0282
9,HOLIDAY,22,0.0000,0.3554,0.1693,0.0106,0.0145,0.0793,0.1831,0.1452,0.0370,0.1056,0.0319,0.0282
9,HOLIDAY,23,0.0000,0.3106,0.1681,0.0106,0.0092,0.0793,0.0977,0.1439,0.0370,0.1056,0.0273,0.0247
10,WEEKDAY,0,0.0636,0.0823,0.1653,0.0114,0.0092,0.0789,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
10,WEEKDAY,1,0.0561,0.0783,0.1653,0.0114,0.0092,0.0791,0.0977,0.1437,0.0371,0.1056,0.0283,0.0258
10,WEEKDAY,2,0.0546,0.0811,0.1662,0.0114,0.0154,0.0793,0.0977,0.1440,0.0377,0.1069,0.0303,0.0280
10,WEEKDAY,3,0.0510,0.1038,0.1703,0.0114,0.0442,0.0800,0.0977,0.1514,0.0447,0.1185,0.0481,0.0441
10,WEEKDAY,4,0.0510,0.1688,0.1787,0.0119,0.0770,0.0815,0.0977,0.2233,0.0771,0.1614,0.0723,0.0704
10,WEEKDAY,5,0.0510,0.2235,0.1861,0.0147,0.1115,0.0841,0.0977,0.4049,0.1581,0.2501,0.0839,0.0916
10,WEEKDAY,6,0.0547,0.2491,0.2010,0.0179,0.1233,0.0878,0.0977,0.5945,0.2436,0.3508,0.1218,0.1277
10,WEEKDAY,7,0.0585,0.2803,0.2245,0.0209,0.1262,0.0910,0.0170,0.7259,0.2990,0.3954,0.1303,0.1370
10,WEEKDAY,8,0.0656,0.3300,0.2335,0.0225,0.1271,0.0931,0.0000,0.7706,0.3261,0.4111,0.1305,0.1382
10,WEEKDAY,9,0.0730,0.4552,0.2435,0.0224,0.1272,0.0937,0.0000,0.7717,0.3359,0.4139,0.1305,0.1386
10,WEEKDAY,10,0.0488,0.6169,0.2550,0.0222,0.1272,0.0941,0.0000,0.7587,0.3378,0.4140,0.1305,0.1387
10,WEEKDAY,11,0.0147,0.7915,0.2642,0.0224,0.1269,0.0944,0.0000,0.7552,0.3378,0.4140,0.1305,0.1387
10,WEEKDAY,12,0.0108,0.9469,0.2718,0.0223,0.1266,0.0944,0.0000,0.7596,0.3367,0.4136,0.1305,0.1386
10,WEEKDAY,13,0.0036,1.1024,0.2802,0.0219,0.1259,0.0942,0.0000,0.7617,0.3320,0.4103,0.1305,0.1384
10,WEEKDAY,14,0.0036,1.2158,0.2863,0.0216,0.1246,0.0934,0.0000,0.7453,0.3205,0.3946,0.1301,0.1373
10,WEEKDAY,15,0.0036,1.1664,0.2786,0.0210,0.1225,0.0913,0.0000,0.6903,0.2987,0.3612,0.1231,0.1275
10,WEEKDAY,16,0.0036,0.8578,0.2500,0.0200,0.1194,0.0882,0.0000,0.5974,0.2480,0.3096,0.1134,0.1134
10,WEEKDAY,17,0.0037,0.5366,0.1936,0.0175,0.1020,0.0840,0.0705,0.5017,0.1378,0.2377,0.1038,0.0981
10,WEEKDAY,18,0.0076,0.3848,0.1774,0.0143,0.0905,0.0811,0.1661,0.3992,0.0706,0.1842,0.0784,0.0700
10,WEEKDAY,19,0.0269,0.2570,0.1730,0.0120,0.0605,0.0802,0.1831,0.2986,0.0518,0.1558,0.0561,0.0485
10,WEEKDAY,20,0.0521,0.1807,0.1698,0.0114,0.0291,0.0796,0.1831,0.2286,0.0476,0.1318,0.0439,0.0378
10,WEEKDAY,21,0.0564,0.1374,0.1677,0.0114,0.0161,0.0794,0.1831,0.1795,0.0388,0.1095,0.0336,0.0296
10,WEEKDAY,22,0.0552,0.1104,0.1664,0.0114,0.0145,0.0790,0.1831,0.1505,0.0370,0.1056,0.0319,0.0282
10,WEEKDAY,23,0.0575,0.0942,0.1657,0.0114,0.0101,0.0789,0.1126,0.1442,0.0370,0.1056,0.0281,0.0253
10,SATURDAY,0,0.0679,0.0833,0.1652,0.0114,0.0092,0.0789,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
10,SATURDAY,1,0.0578,0.0768,0.1656,0.0114,0.0092,0.0791,0.0977,0.1437,0.0373,0.1056,0.0291,0.0268
10,SATURDAY,2,0.0580,0.0883,0.1675,0.0114,0.0168,0.0793,0.0977,0.1437,0.0387,0.1081,0.0328,0.0309
10,SATURDAY,3,0.0473,0.1036,0.1701,0.0114,0.0497,0.0798,0.0977,0.1457,0.0445,0.1182,0.0513,0.0473
10,SATURDAY,4,0.0474,0.1543,0.1790,0.0115,0.0801,0.0808,0.0977,0.1942,0.0628,0.1336,0.0706,0.0693
10,SATURDAY,5,0.0474,0.2162,0.1903,0.0116,0.1098,0.0816,0.0977,0.3276,0.1061,0.1653,0.0836,0.0912
10,SATURDAY,6,0.0581,0.2468,0.1948,0.0116,0.1134,0.0831,0.0977,0.4595,0.1540,0.2291,0.1296,0.1344
10,SATURDAY,7,0.0581,0.2735,0.1973,0.0116,0.1141,0.0841,0.0000,0.5652,0.1891,0.2447,0.1305,0.1380
10,SATURDAY,8,0.0578,0.3010,0.2311,0.0116,0.1143,0.0850,0.0000,0.5936,0.2082,0.2519,0.1305,0.1386
10,SATURDAY,9,0.0763,0.3535,0.2330,0.0116,0.1143,0.0852,0.0000,0.5850,0.2137,0.2523,0.1305,0.1387
10,SATURDAY,10,0.0430,0.4215,0.2344,0.0116,0.1140,0.0851,0.0000,0.5451,0.1994,0.2502,0.1305,0.1386
10,SATURDAY,11,0.0000,0.5176,0.2377,0.0116,0.1131,0.0849,0.0000,0.4441,0.1567,0.2449,0.1305,0.1385
10,SATURDAY,12,0.0000,0.6549,0.2444,0.0116,0.1120,0.0842,0.0000,0.3449,0.1154,0.2373,0.1305,0.1380
10,SATURDAY,13,0.0000,0.7886,0.2152,0.0115,0.1118,0.0841,0.0000,0.2915,0.0951,0.2356,0.1305,0.1375
10,SATURDAY,14,0.0000,0.9260,0.2219,0.0115,0.1118,0.0838,0.0000,0.2754,0.0778,0.2275,0.1305,0.1368
10,SATURDAY,15,0.0000,0.8856,0.2150,0.0114,0.1118,0.0824,0.0000,0.2666,0.0756,0.2165,0.1199,0.1235
10,SATURDAY,16,0.0000,0.6940,0.1957,0.0114,0.1118,0.0818,0.0000,0.2604,0.0653,0.2043,0.1101,0.1108
10,SATURDAY,17,0.0000,0.5460,0.1827,0.0114,0.0961,0.0809,0.0854,0.2554,0.0598,0.1959,0.1008,0.0973
10,SATURDAY,18,0.0000,0.4471,0.1779,0.0114,0.0885,0.0804,0.1831,0.2344,0.0539,0.1756,0.0751,0.0674
10,SATURDAY,19,0.0000,0.2996,0.1735,0.0114,0.0545,0.0800,0.1831,0.1977,0.0495,0.1520,0.0536,0.0463
10,SATURDAY,20,0.0443,0.2024,0.1701,0.0114,0.0237,0.0795,0.1831,0.1774,0.0468,0.1276,0.0425,0.0368
10,SATURDAY,21,0.0445,0.1497,0.1678,0.0114,0.0145,0.0793,0.1831,0.1576,0.0370,0.1056,0.0319,0.0282
10,SATURDAY,22,0.0564,0.1216,0.1665,0.0114,0.0145,0.0789,0.1831,0.1437,0.0370,0.1056,0.0319,0.0282
10,SATURDAY,23,0.0454,0.1094,0.1658,0.0114,0.0092,0.0789,0.0977,0.1437,0.0370,0.1056,0.0273,0.0247
10,SUNDAY,0,0.0683,0.0847,0.1653,0.0114,0.0092,0.0789,0.0977,0.1437,0.0370,0.1056,0.0273,0.0358
10,SUNDAY,1,0.0574,0.0824,0.1656,0.0114,0.0092,0.0790,0.0977,0.1437,0.0372,0.1056,0.0287,0.0373
10,SUNDAY,2,0.0576,0.0907,0.1671,0.0114,0.0149,0.0792,0.0977,0.1437,0.0383,0.1075,0.0319,0.0410
10,SUNDAY,3,0.0578,0.1073,0.1696,0.0114,0.0414,0.0797,0.0977,0.1442,0.0423,0.1157,0.0467,0.0540
10,SUNDAY,4,0.0579,0.1495,0.1754,0.0114,0.0724,0.0804,0.0977,0.1686,0.0494,0.1297,0.0658,0.0731
10,SUNDAY,5,0.0581,0.2095,0.1861,0.0114,0.1018,0.0810,0.0977,0.2315,0.0617,0.1560,0.0804,0.0917
10,SUNDAY,6,0.0579,0.2469,0.1925,0.0115,0.1111,0.0815,0.0977,0.2696,0.0769,0.2067,0.1181,0.1261
10,SUNDAY,7,0.0580,0.2750,0.1920,0.0116,0.1118,0.0818,0.0244,0.2840,0.0890,0.2290,0.1303,0.1378
10,SUNDAY,8,0.0575,0.3102,0.1954,0.0116,0.1118,0.0823,0.0000,0.2876,0.0963,0.2351,0.1305,0.1386
10,SUNDAY,9,0.0652,0.3825,0.1976,0.0116,0.1118,0.0826,0.0000,0.2880,0.0986,0.2365,0.1305,0.1387
10,SUNDAY,10,0.0415,0.4377,0.1990,0.0116,0.1118,0.0829,0.0000,0.2878,0.0989,0.2365,0.1305,0.1387
10,SUNDAY,11,0.0000,0.5593,0.2039,0.0116,0.1118,0.0834,0.0000,0.2878,0.0988,0.2365,0.1305,0.1386
10,SUNDAY,12,0.0000,0.7264,0.2117,0.0116,0.1118,0.0836,0.0000,0.2850,0.0961,0.2362,0.1305,0.1384
10,SUNDAY,13,0.0000,0.9209,0.2210,0.0115,0.1118,0.0839,0.0000,0.2785,0.0902,0.2357,0.1305,0.1381
10,SUNDAY,14,0.0000,1.0628,0.2288,0.0114,0.1118,0.0838,0.0000,0.2715,0.0825,0.2295,0.1305,0.1378
10,SUNDAY,15,0.0000,1.0234,0.2210,0.0114,0.1118,0.0827,0.0000,0.2651,0.0756,0.2193,0.1226,0.1284
10,SUNDAY,16,0.0000,0.8076,0.2006,0.0114,0.1118,0.0819,0.0000,0.2609,0.0673,0.2074,0.1125,0.1164
10,SUNDAY,17,0.0000,0.6208,0.1856,0.0114,0.1000,0.0811,0.0640,0.2566,0.0612,0.1980,0.1031,0.1039
10,SUNDAY,18,0.0000,0.4962,0.1794,0.0114,0.0904,0.0805,0.1587,0.2396,0.0554,0.1807,0.0815,0.0777
10,SUNDAY,19,0.0000,0.3297,0.1748,0.0114,0.0630,0.0801,0.1831,0.2069,0.0506,0.1579,0.0589,0.0519
10,SUNDAY,20,0.0218,0.2249,0.1711,0.0114,0.0314,0.0796,0.1831,0.1825,0.0475,0.1337,0.0453,0.0459
10,SUNDAY,21,0.0439,0.1699,0.1684,0.0114,0.0168,0.0794,0.1831,0.1625,0.0395,0.1111,0.0345,0.0409
10,SUNDAY,22,0.0666,0.1293,0.1669,0.0114,0.0145,0.0790,0.1831,0.1472,0.0370,0.1056,0.0319,0.0393
10,SUNDAY,23,0.0564,0.1147,0.1661,0.0114,0.0105,0.0789,0.1191,0.1438,0.0370,0.1056,0.0284,0.0367
10,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
