class,id,name,presync,sync,postsync,init,heartbeat,precommit,commit,finalize
transformer,256,T5138581A,0,0,1000,0,0,0,0,0
transformer,257,T5338979B,0,0,0,0,0,0,0,0
transformer,258,T226308720A,0,0,0,0,0,0,0,0
transformer,259,T5355595B,1000,0,0,0,0,0,0,0
transformer,260,T2224387113A,0,0,1000,0,0,0,0,0
transformer,261,T21397005A,0,0,0,1000,0,0,0,0
transformer,262,T5274985C,1000,0,0,0,0,0,0,0
transformer,263,T5321836A,1000,0,0,0,0,0,0,0
transformer,264,T225673440A,0,0,1000,0,0,0,0,0
transformer,265,T5337641C,0,0,0,0,0,0,0,0
transformer,266,T5293659C,0,0,1000,0,0,0,0,0
transformer,267,T5339011B,0,1000,0,0,0,0,0,0
transformer,268,T5218473A,0,1000,0,0,0,0,0,0
transformer,269,T28121587A,0,0,0,0,0,0,0,0
transformer,270,T2224230689C,0,0,0,0,0,0,0,0
transformer,271,T227734175B,0,0,0,0,0,0,0,0
transformer,272,T5337694B,0,0,2000,0,0,0,0,0
transformer,273,T21357515A,1000,0,0,0,0,0,0,0
transformer,274,T28127390C,0,1000,0,0,0,0,0,0
transformer,275,T21387929C,0,0,1000,0,0,0,0,0
transformer,276,T5355605B,0,0,0,0,0,0,0,0
transformer,277,T5260630B,2000,0,0,0,0,0,0,0
transformer,278,T5337660C,0,1000,0,0,0,0,0,0
transformer,279,T5293663C,0,1000,0,0,0,0,0,0
transformer,280,T5138719A,0,0,0,0,0,0,0,0
transformer,281,T5251858C,0,1000,0,0,0,0,0,0
transformer,282,T5302804C,1000,0,0,0,0,0,0,0
transformer,283,T5356062B,0,0,0,0,0,0,0,0
transformer,284,T5346639C,1000,1000,0,0,0,0,0,0
transformer,285,T5302508C,0,0,0,0,0,0,0,0
transformer,286,T5321881A,0,0,0,0,0,0,0,0
transformer,287,T5355433C,1000,1000,1000,0,0,0,0,0
transformer,288,T21398402A,0,0,1000,0,0,0,0,0
transformer,289,T21398563A,0,0,0,0,0,0,0,0
transformer,290,T21386771B,0,0,0,0,0,0,0,0
transformer,291,T5260648A,0,1000,1000,0,0,0,0,0
transformer,292,T5293490C,0,0,1000,0,0,0,0,0
transformer,293,T225901711A,0,1000,0,0,0,0,0,0
transformer,294,T227902981A,0,0,0,0,0,0,0,0
transformer,295,T5321853B,0,0,0,0,0,0,0,0
transformer,296,T2224237653A,0,0,0,0,0,0,0,0
transformer,297,T2224386592A,0,0,0,0,0,0,0,0
transformer,298,T5391990A,0,1000,0,0,0,0,0,0
transformer,299,T226881057B,0,1000,0,0,0,0,0,0
transformer,300,T225533531A,1000,0,0,0,0,0,0,0
transformer,301,T5247056A,0,0,0,0,0,0,0,0
transformer,302,T227905262A,0,0,0,0,0,0,0,0
transformer,303,T21469960B,1000,0,1000,0,0,0,0,0
transformer,304,T5260511C,0,1000,0,0,0,0,0,0
transformer,305,T5138346C,0,0,0,0,0,0,0,0
transformer,306,T225806974A,0,0,0,0,0,0,0,0
transformer,307,T5355944B,0,0,0,0,0,0,0,0
transformer,308,T5138569A,0,1000,0,0,0,0,0,0
transformer,309,T5337625C,0,0,0,0,0,0,0,0
transformer,310,T5321874A,1000,0,0,0,0,0,0,0
transformer,311,T5337713C,1000,0,0,0,0,0,0,0
transformer,312,T5391757B,0,0,0,0,0,0,0,0
transformer,313,T5338998B,1000,0,0,0,0,0,0,0
transformer,314,T5356064B,0,0,0,0,0,0,0,0
transformer,315,T5323275B,0,0,0,0,0,0,0,0
transformer,316,T21389237A,0,0,0,0,0,0,0,0
transformer,317,T2224230615C,0,0,0,0,0,0,0,0
transformer,318,T5260463B,0,1000,0,0,0,0,0,0
transformer,319,T5302402A,0,0,0,0,0,0,0,0
transformer,320,T5355599B,2000,1000,1000,0,0,0,0,0
transformer,321,T21393412B,0,0,0,0,0,0,0,0
transformer,322,T5356807A,0,0,0,0,0,0,0,0
transformer,323,T5293660B,1000,0,0,0,0,0,0,0
transformer,324,T227731863A,1000,0,0,1000,0,0,0,0
transformer,325,T227760021A,0,0,0,0,0,0,0,0
transformer,326,T227760021B,1000,0,0,0,0,0,0,0
transformer,327,T227760021C,1000,0,1000,0,0,0,0,0
transformer,328,T5391980A,0,1000,2000,0,0,0,0,0
transformer,329,T5338984A,0,0,0,0,0,0,0,0
transformer,330,T5337702B,0,0,0,0,0,0,0,0
transformer,331,T5337696B,0,0,0,0,0,0,0,0
transformer,332,T225577437C,1000,1000,0,0,0,0,0,0
transformer,333,T5337676A,0,0,0,0,0,0,0,0
transformer,334,T5323418A,1000,0,0,0,0,0,0,0
transformer,335,T226192936B,0,0,1000,0,0,0,0,0
transformer,336,T5337706B,0,0,1000,0,0,0,0,0
transformer,337,T5339010B,0,0,0,0,0,0,0,0
transformer,338,T5391987A,0,0,0,0,0,0,0,0
transformer,339,T5310569A,1000,0,2000,0,0,0,0,0
transformer,340,T225869139A,0,0,0,0,0,0,0,0
transformer,341,T5337708B,1000,1000,0,0,0,0,0,0
transformer,342,T226308719B,0,0,0,0,0,0,0,0
transformer,343,T5337630C,0,0,0,0,0,0,0,0
transformer,344,T5138655A,0,0,0,0,0,0,0,0
transformer,345,T226194826A,0,0,0,0,0,0,0,0
transformer,346,T5356808A,0,0,0,0,0,0,0,0
transformer,347,T5355593B,0,0,0,0,0,0,0,0
transformer,348,T5356787C,0,0,0,0,0,0,0,0
transformer,349,T5321845B,1000,0,0,0,0,0,0,0
transformer,350,T5337720A,0,0,0,0,0,0,0,0
transformer,351,T5337631C,0,0,0,0,0,0,0,0
transformer,352,T21486213B,2000,1000,0,0,0,0,0,0
transformer,353,T28127319B,0,0,0,0,0,0,0,0
transformer,354,T5337666B,1000,0,0,0,0,0,0,0
transformer,355,T5356809A,0,1000,1000,0,0,0,0,0
transformer,356,T5323397B,1000,1000,0,0,0,0,0,0
transformer,357,T5337692B,0,0,0,0,0,0,0,0
transformer,358,T5339042B,2000,1000,0,0,0,0,0,0
transformer,359,T5260501B,0,0,0,0,0,0,0,0
transformer,360,T2224230754C,0,2000,0,0,0,0,0,0
transformer,361,T5138563A,1000,0,0,0,0,0,0,0
transformer,362,T5338936C,0,1000,0,0,0,0,0,0
transformer,363,T5247185B,0,0,0,0,0,0,0,0
transformer,364,T21482181A,0,0,0,0,0,0,0,0
transformer,365,T5323280B,0,0,1000,0,0,0,0,0
transformer,366,T5138264B,0,0,0,0,0,0,0,0
transformer,367,T5337679A,0,1000,0,0,0,0,0,0
transformer,368,T21357984C,0,0,0,0,0,0,0,0
transformer,369,T5260553C,1000,0,0,0,0,0,0,0
transformer,370,T5293523A,0,1000,0,0,0,0,0,0
transformer,371,T5302507B,0,1000,0,0,0,0,0,0
transformer,372,T2224387019A,0,0,0,0,0,0,0,0
transformer,373,T5355431C,0,0,1000,0,0,0,0,0
transformer,374,T5138404C,0,0,1000,0,0,0,0,0
transformer,375,T5138574A,0,0,0,0,0,0,0,0
transformer,376,T5138466C,0,0,1000,0,0,0,0,0
transformer,377,T21397721A,1000,0,0,0,0,0,0,0
transformer,378,T5337684A,0,0,0,0,0,0,0,0
transformer,379,T5339051C,0,0,0,0,0,0,0,0
transformer,380,T5337623C,0,1000,0,0,0,0,0,0
transformer,381,T226308725B,0,0,2000,0,0,0,0,0
transformer,382,T5356804A,0,1000,0,0,0,0,0,0
transformer,383,T5355604B,1000,0,0,0,0,0,0,0
transformer,384,T21459660C,0,1000,1000,0,0,0,0,0
transformer,385,T5337636C,1000,0,0,0,0,0,0,0
transformer,386,T5260505C,0,0,0,0,0,0,0,0
transformer,387,T5325245B,0,0,0,0,0,0,0,0
transformer,388,T21385192C,2000,0,0,0,0,0,0,0
transformer,389,T5260496B,1000,1000,0,0,0,0,0,0
transformer,390,T21399220C,1000,0,2000,0,0,0,0,0
transformer,391,T5337655C,0,0,2000,0,0,0,0,0
transformer,392,T5330122B,0,0,1000,0,0,0,0,0
transformer,393,T28148060C,0,0,1000,0,0,0,0,0
transformer,394,T5302674A,0,0,0,0,0,0,0,0
transformer,395,T5355601B,0,0,1000,0,0,0,0,0
transformer,396,T225533703C,0,0,1000,0,0,0,0,0
transformer,397,T5356814C,0,1000,0,0,0,0,0,0
transformer,398,T226196648A,0,0,0,0,0,0,0,0
transformer,399,T5321861C,0,1000,0,0,0,0,0,0
transformer,400,T5355840B,0,1000,1000,0,0,0,0,0
transformer,401,T21243817A,1000,0,0,0,0,0,0,0
transformer,402,T5260589B,0,0,1000,0,0,0,0,0
transformer,403,T5338961C,0,0,0,0,0,0,0,0
transformer,404,T5337723A,0,0,0,0,0,0,0,0
transformer,405,T5138573A,0,0,0,0,0,0,0,0
transformer,406,T5321888C,0,1000,0,0,0,0,0,0
transformer,407,T28148580B,0,1000,0,0,0,0,0,0
transformer,408,T28126875B,1000,1000,0,0,0,0,0,0
transformer,409,T2224192013A,0,0,0,0,0,0,0,0
transformer,410,T5260532C,0,0,0,0,0,0,0,0
