timestamp,duration[microsec],iteration,bus_count,branch_count,error
2018-03-01 00:34:00 PST,2410.0,1,134,135,false
2018-03-01 00:34:30 PST,3188.0,1,134,135,false
2018-03-01 00:34:30 PST,2845.0,1,134,135,false
2018-03-01 00:35:00 PST,2798.0,1,134,135,false
2018-03-01 00:35:00 PST,2619.0,1,134,135,false
2018-03-01 00:35:30 PST,2425.0,1,134,135,false
2018-03-01 00:35:30 PST,2420.0,1,134,135,false
2018-03-01 00:36:00 PST,2319.0,1,134,135,false
2018-03-01 00:36:00 PST,2319.0,1,134,135,false
2018-03-01 00:36:30 PST,2322.0,1,134,135,false
2018-03-01 00:36:30 PST,2494.0,1,134,135,false
2018-03-01 00:37:00 PST,2316.0,1,134,135,false
2018-03-01 00:37:00 PST,2312.0,1,134,135,false
2018-03-01 00:37:30 PST,2828.0,1,134,135,false
2018-03-01 00:37:30 PST,2922.0,1,134,135,false
2018-03-01 00:38:00 PST,2489.0,1,134,135,false
2018-03-01 00:38:00 PST,2602.0,1,134,135,false
2018-03-01 00:38:30 PST,2331.0,1,134,135,false
2018-03-01 00:38:30 PST,2368.0,1,134,135,false
2018-03-01 00:39:00 PST,2331.0,1,134,135,false
2018-03-01 00:39:00 PST,2312.0,1,134,135,false
2018-03-01 00:39:30 PST,2657.0,1,134,135,false
2018-03-01 00:39:30 PST,2322.0,1,134,135,false
2018-03-01 00:40:00 PST,2311.0,1,134,135,false
2018-03-01 00:40:00 PST,2314.0,1,134,135,false
2018-03-01 00:40:30 PST,2312.0,1,134,135,false
2018-03-01 00:40:30 PST,3109.0,1,134,135,false
2018-03-01 00:41:00 PST,3457.0,1,134,135,false
2018-03-01 00:41:00 PST,2697.0,1,134,135,false
2018-03-01 00:41:30 PST,2524.0,1,134,135,false
2018-03-01 00:41:30 PST,2333.0,1,134,135,false
2018-03-01 00:42:00 PST,2314.0,1,134,135,false
2018-03-01 00:42:00 PST,2445.0,1,134,135,false
2018-03-01 00:42:30 PST,2327.0,1,134,135,false
2018-03-01 00:42:30 PST,3352.0,1,134,135,false
2018-03-01 00:43:00 PST,2659.0,1,134,135,false
2018-03-01 00:43:00 PST,2327.0,1,134,135,false
2018-03-01 00:43:30 PST,2389.0,1,134,135,false
