Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
4,WEEKDAY,9,0.0008,0.2252,0.0151,0.0085,0.0197,0.0000,0.8154,0.1784,0.0388,0.2465,0.0460
4,WEEKDAY,10,0.0043,0.2252,0.0152,0.0085,0.0197,0.0000,0.8084,0.1788,0.0388,0.2469,0.0460
4,WEEKDAY,11,0.0197,0.2252,0.0151,0.0084,0.0197,0.0000,0.8073,0.1783,0.0388,0.2470,0.0460
4,WEEKDAY,12,0.0418,0.2252,0.0149,0.0083,0.0196,0.0000,0.8098,0.1749,0.0386,0.2465,0.0459
4,WEEKDAY,13,0.0537,0.2252,0.0146,0.0080,0.0195,0.0000,0.8109,0.1693,0.0375,0.2410,0.0449
4,WEEKDAY,14,0.0659,0.2252,0.0143,0.0074,0.0193,0.0000,0.7930,0.1580,0.0349,0.2232,0.0416
4,WEEKDAY,15,0.0706,0.2252,0.0136,0.0065,0.0190,0.0000,0.7463,0.1376,0.0304,0.1866,0.0348
4,WEEKDAY,16,0.0705,0.2252,0.0124,0.0051,0.0185,0.0000,0.6793,0.1058,0.0238,0.1279,0.0238
4,WEEKDAY,17,0.0255,0.0512,0.0104,0.0030,0.0177,0.0000,0.5967,0.0599,0.0145,0.0541,0.0101
4,WEEKDAY,18,0.0000,0.0000,0.0087,0.0018,0.0172,0.0000,0.4757,0.0321,0.0087,0.0113,0.0021
4,WEEKDAY,19,0.0000,0.0000,0.0082,0.0016,0.0170,0.0920,0.3382,0.0251,0.0072,0.0009,0.0002
4,WEEKDAY,20,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.2249,0.0245,0.0070,0.0000,0.0000
4,WEEKDAY,21,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1585,0.0245,0.0070,0.0000,0.0000
4,WEEKDAY,22,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1283,0.0245,0.0070,0.0000,0.0000
4,WEEKDAY,23,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1207,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,0,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,1,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,2,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0019,0.0004
4,SATURDAY,3,0.0000,0.0000,0.0083,0.0017,0.0171,0.1190,0.1359,0.0274,0.0075,0.0154,0.0029
4,SATURDAY,4,0.0000,0.0000,0.0091,0.0027,0.0172,0.1190,0.2460,0.0489,0.0108,0.0492,0.0092
4,SATURDAY,5,0.0000,0.0000,0.0101,0.0051,0.0175,0.1190,0.4474,0.0932,0.0180,0.1180,0.0220
4,SATURDAY,6,0.0000,0.1689,0.0109,0.0072,0.0178,0.0298,0.6670,0.1315,0.0273,0.1920,0.0358
4,SATURDAY,7,0.0000,0.2252,0.0112,0.0082,0.0180,0.0000,0.7847,0.1565,0.0345,0.2323,0.0433
4,SATURDAY,8,0.0000,0.2252,0.0111,0.0085,0.0181,0.0000,0.8179,0.1709,0.0379,0.2446,0.0456
4,SATURDAY,9,0.0000,0.2252,0.0111,0.0085,0.0181,0.0000,0.8218,0.1772,0.0387,0.2468,0.0460
4,SATURDAY,10,0.0000,0.2252,0.0111,0.0083,0.0181,0.0000,0.8201,0.1787,0.0388,0.2466,0.0460
4,SATURDAY,11,0.0318,0.2252,0.0110,0.0076,0.0180,0.0000,0.8153,0.1766,0.0387,0.2446,0.0456
4,SATURDAY,12,0.0386,0.2252,0.0106,0.0060,0.0179,0.0000,0.7635,0.1616,0.0378,0.2349,0.0438
4,SATURDAY,13,0.0495,0.2252,0.0101,0.0042,0.0178,0.0000,0.6572,0.1336,0.0355,0.2125,0.0396
4,SATURDAY,14,0.0499,0.2252,0.0096,0.0025,0.0176,0.0000,0.4996,0.0954,0.0312,0.1685,0.0314
4,SATURDAY,15,0.0000,0.0563,0.0086,0.0017,0.0173,0.0000,0.3004,0.0535,0.0227,0.0807,0.0150
4,SATURDAY,16,0.0000,0.0000,0.0082,0.0016,0.0171,0.0000,0.1638,0.0305,0.0118,0.0187,0.0035
4,SATURDAY,17,0.0000,0.0000,0.0081,0.0016,0.0170,0.0000,0.1239,0.0250,0.0075,0.0016,0.0003
4,SATURDAY,18,0.0000,0.0000,0.0081,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,19,0.0000,0.0000,0.0081,0.0016,0.0170,0.0893,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,20,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,21,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,22,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
4,SATURDAY,23,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
4,SUNDAY,0,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,SUNDAY,1,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,SUNDAY,2,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1299,0.0242
4,SUNDAY,3,0.0000,0.0000,0.0083,0.0017,0.0171,0.1190,0.1412,0.0283,0.0076,0.1381,0.0257
4,SUNDAY,4,0.0000,0.0000,0.0094,0.0030,0.0172,0.1190,0.2809,0.0558,0.0118,0.1571,0.0293
4,SUNDAY,5,0.0000,0.0000,0.0104,0.0058,0.0175,0.1190,0.5029,0.1057,0.0200,0.1948,0.0363
4,SUNDAY,6,0.0000,0.2252,0.0110,0.0076,0.0178,0.0000,0.7217,0.1401,0.0297,0.2294,0.0428
4,SUNDAY,7,0.0000,0.2252,0.0112,0.0083,0.0180,0.0000,0.8057,0.1619,0.0361,0.2436,0.0454
4,SUNDAY,8,0.0000,0.2252,0.0111,0.0085,0.0181,0.0000,0.8220,0.1739,0.0385,0.2468,0.0460
4,SUNDAY,9,0.0011,0.2252,0.0111,0.0085,0.0181,0.0000,0.8218,0.1783,0.0388,0.2470,0.0460
4,SUNDAY,10,0.0096,0.2252,0.0111,0.0083,0.0181,0.0000,0.8196,0.1789,0.0388,0.2468,0.0460
4,SUNDAY,11,0.0327,0.2252,0.0110,0.0074,0.0180,0.0000,0.8138,0.1759,0.0386,0.2454,0.0457
4,SUNDAY,12,0.0374,0.2252,0.0105,0.0056,0.0179,0.0000,0.7468,0.1568,0.0375,0.2397,0.0447
4,SUNDAY,13,0.0650,0.2252,0.0100,0.0037,0.0178,0.0000,0.6274,0.1259,0.0348,0.2273,0.0424
4,SUNDAY,14,0.0526,0.2252,0.0094,0.0021,0.0175,0.0000,0.4570,0.0852,0.0300,0.2006,0.0374
4,SUNDAY,15,0.0000,0.0000,0.0083,0.0016,0.0172,0.0000,0.2482,0.0429,0.0203,0.1171,0.0218
4,SUNDAY,16,0.0000,0.0000,0.0081,0.0016,0.0170,0.0000,0.1357,0.0264,0.0090,0.0000,0.0000
4,SUNDAY,17,0.0000,0.0000,0.0081,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0368,0.0069
4,SUNDAY,18,0.0000,0.0000,0.0081,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.1148,0.0214
4,SUNDAY,19,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,SUNDAY,20,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,SUNDAY,21,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,SUNDAY,22,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,SUNDAY,23,0.0000,0.0000,0.0081,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,WEEKDAY,1,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1252,0.0245,0.0070,0.0000,0.0000
5,WEEKDAY,2,0.0000,0.0000,0.0082,0.0017,0.0170,0.1190,0.1926,0.0278,0.0078,0.0037,0.0007
5,WEEKDAY,3,0.0000,0.0000,0.0099,0.0029,0.0173,0.1190,0.4343,0.0543,0.0135,0.0425,0.0079
5,WEEKDAY,4,0.0000,0.0000,0.0124,0.0058,0.0182,0.1190,0.6355,0.1110,0.0244,0.1555,0.0290
5,WEEKDAY,5,0.0000,0.2252,0.0143,0.0074,0.0189,0.0000,0.7426,0.1424,0.0318,0.2079,0.0388
5,WEEKDAY,6,0.0000,0.2252,0.0151,0.0082,0.0194,0.0000,0.7926,0.1611,0.0362,0.2305,0.0430
5,WEEKDAY,7,0.0068,0.2252,0.0149,0.0085,0.0197,0.0000,0.8216,0.1725,0.0384,0.2408,0.0449
5,WEEKDAY,8,0.0295,0.2252,0.0146,0.0085,0.0197,0.0000,0.8220,0.1775,0.0388,0.2456,0.0458
5,WEEKDAY,9,0.0426,0.2252,0.0148,0.0085,0.0197,0.0000,0.8135,0.1787,0.0388,0.2468,0.0460
5,WEEKDAY,10,0.1161,0.2252,0.0149,0.0085,0.0197,0.0000,0.8069,0.1789,0.0388,0.2470,0.0460
5,WEEKDAY,11,0.1461,0.2252,0.0147,0.0084,0.0197,0.0000,0.8074,0.1782,0.0388,0.2470,0.0460
5,WEEKDAY,12,0.2222,0.2252,0.0145,0.0082,0.0196,0.0000,0.8105,0.1739,0.0386,0.2463,0.0459
5,WEEKDAY,13,0.2584,0.2252,0.0142,0.0079,0.0195,0.0000,0.8110,0.1679,0.0372,0.2394,0.0446
5,WEEKDAY,14,0.3166,0.2252,0.0138,0.0072,0.0192,0.0000,0.7877,0.1551,0.0342,0.2184,0.0407
5,WEEKDAY,15,0.3452,0.2252,0.0131,0.0062,0.0189,0.0000,0.7342,0.1324,0.0293,0.1772,0.0330
5,WEEKDAY,16,0.3508,0.2252,0.0118,0.0047,0.0183,0.0000,0.6631,0.0979,0.0222,0.1134,0.0211
5,WEEKDAY,17,0.0000,0.0000,0.0096,0.0025,0.0175,0.0000,0.5772,0.0488,0.0123,0.0366,0.0068
5,WEEKDAY,18,0.0000,0.0000,0.0082,0.0016,0.0171,0.0000,0.4458,0.0271,0.0076,0.0039,0.0007
5,WEEKDAY,19,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.3066,0.0245,0.0070,0.0000,0.0000
5,WEEKDAY,20,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.2009,0.0245,0.0070,0.0000,0.0000
5,WEEKDAY,21,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1460,0.0245,0.0070,0.0000,0.0000
5,WEEKDAY,22,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1231,0.0245,0.0070,0.0000,0.0000
5,WEEKDAY,23,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,0,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,1,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,2,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0025,0.0005
5,SATURDAY,3,0.0000,0.0000,0.0081,0.0017,0.0171,0.1190,0.1412,0.0283,0.0076,0.0197,0.0037
5,SATURDAY,4,0.0000,0.0000,0.0091,0.0030,0.0172,0.1190,0.2809,0.0558,0.0118,0.0590,0.0110
5,SATURDAY,5,0.0000,0.0000,0.0101,0.0058,0.0175,0.0000,0.5029,0.1057,0.0200,0.1377,0.0257
5,SATURDAY,6,0.0000,0.2252,0.0108,0.0076,0.0178,0.0000,0.7217,0.1401,0.0297,0.2102,0.0392
5,SATURDAY,7,0.0000,0.2252,0.0109,0.0083,0.0180,0.0000,0.8057,0.1619,0.0361,0.2397,0.0447
5,SATURDAY,8,0.0094,0.2252,0.0108,0.0085,0.0181,0.0000,0.8220,0.1739,0.0385,0.2463,0.0459
5,SATURDAY,9,0.0331,0.2252,0.0108,0.0085,0.0181,0.0000,0.8218,0.1783,0.0388,0.2470,0.0460
5,SATURDAY,10,0.0593,0.2252,0.0109,0.0083,0.0181,0.0000,0.8196,0.1789,0.0388,0.2465,0.0460
5,SATURDAY,11,0.1325,0.2252,0.0107,0.0074,0.0180,0.0000,0.8138,0.1759,0.0386,0.2440,0.0455
5,SATURDAY,12,0.1448,0.2252,0.0103,0.0056,0.0179,0.0000,0.7468,0.1568,0.0375,0.2319,0.0432
5,SATURDAY,13,0.2121,0.2252,0.0098,0.0037,0.0178,0.0000,0.6274,0.1259,0.0348,0.2061,0.0384
5,SATURDAY,14,0.2020,0.2252,0.0092,0.0021,0.0175,0.0000,0.4570,0.0852,0.0300,0.1560,0.0291
5,SATURDAY,15,0.0000,0.0000,0.0081,0.0016,0.0172,0.0000,0.2482,0.0429,0.0203,0.0556,0.0104
5,SATURDAY,16,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1357,0.0264,0.0090,0.0064,0.0012
5,SATURDAY,17,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,18,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,19,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,20,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,21,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,22,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SATURDAY,23,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,SUNDAY,0,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,SUNDAY,1,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,SUNDAY,2,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1299,0.0242
5,SUNDAY,3,0.0000,0.0000,0.0081,0.0017,0.0171,0.1190,0.1412,0.0283,0.0076,0.1381,0.0257
5,SUNDAY,4,0.0000,0.0000,0.0091,0.0030,0.0172,0.1190,0.2809,0.0558,0.0118,0.1571,0.0293
5,SUNDAY,5,0.0000,0.0000,0.0101,0.0058,0.0175,0.0000,0.5029,0.1057,0.0200,0.1948,0.0363
5,SUNDAY,6,0.0000,0.2252,0.0108,0.0076,0.0178,0.0000,0.7217,0.1401,0.0297,0.2294,0.0428
5,SUNDAY,7,0.0000,0.2252,0.0109,0.0083,0.0180,0.0000,0.8057,0.1619,0.0361,0.2436,0.0454
5,SUNDAY,8,0.0000,0.2252,0.0108,0.0085,0.0181,0.0000,0.8220,0.1739,0.0385,0.2468,0.0460
5,SUNDAY,9,0.0348,0.2252,0.0108,0.0085,0.0181,0.0000,0.8218,0.1783,0.0388,0.2470,0.0460
5,SUNDAY,10,0.0483,0.2252,0.0109,0.0083,0.0181,0.0000,0.8196,0.1789,0.0388,0.2468,0.0460
5,SUNDAY,11,0.1162,0.2252,0.0107,0.0074,0.0180,0.0000,0.8138,0.1759,0.0386,0.2454,0.0457
5,SUNDAY,12,0.1229,0.2252,0.0103,0.0056,0.0179,0.0000,0.7468,0.1568,0.0375,0.2397,0.0447
5,SUNDAY,13,0.1461,0.2252,0.0098,0.0037,0.0178,0.0000,0.6274,0.1259,0.0348,0.2273,0.0424
5,SUNDAY,14,0.1366,0.2252,0.0092,0.0021,0.0175,0.0000,0.4570,0.0852,0.0300,0.2006,0.0374
5,SUNDAY,15,0.0000,0.0000,0.0081,0.0016,0.0172,0.0000,0.2482,0.0429,0.0203,0.1171,0.0218
5,SUNDAY,16,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1357,0.0264,0.0090,0.0000,0.0000
5,SUNDAY,17,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0368,0.0069
5,SUNDAY,18,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.1148,0.0214
5,SUNDAY,19,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,SUNDAY,20,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,SUNDAY,21,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,SUNDAY,22,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,SUNDAY,23,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.1288,0.0240
5,HOLIDAY,0,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,1,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,2,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,3,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,4,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,5,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,6,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,7,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,8,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,9,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,10,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,11,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,12,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,13,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,14,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,15,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,16,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,17,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,18,0.0000,0.0000,0.0079,0.0016,0.0170,0.0000,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,19,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,20,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,21,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,22,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
5,HOLIDAY,23,0.0000,0.0000,0.0079,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,0,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,1,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1252,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,2,0.0000,0.0000,0.0064,0.0017,0.0170,0.1190,0.1926,0.0278,0.0078,0.0037,0.0007
6,WEEKDAY,3,0.0000,0.0000,0.0077,0.0029,0.0173,0.1190,0.4343,0.0543,0.0135,0.0425,0.0079
6,WEEKDAY,4,0.0000,0.0000,0.0097,0.0058,0.0182,0.1190,0.6355,0.1110,0.0244,0.1555,0.0290
6,WEEKDAY,5,0.0207,0.2252,0.0112,0.0074,0.0189,0.0000,0.7426,0.1424,0.0318,0.2079,0.0388
6,WEEKDAY,6,0.0517,0.2252,0.0118,0.0082,0.0194,0.0000,0.7926,0.1611,0.0362,0.2305,0.0430
6,WEEKDAY,7,0.0865,0.2252,0.0117,0.0085,0.0197,0.0000,0.8216,0.1725,0.0384,0.2408,0.0449
6,WEEKDAY,8,0.2243,0.2252,0.0114,0.0085,0.0197,0.0000,0.8220,0.1775,0.0388,0.2456,0.0458
6,WEEKDAY,9,0.3008,0.2252,0.0115,0.0085,0.0197,0.0000,0.8135,0.1787,0.0388,0.2468,0.0460
6,WEEKDAY,10,0.4963,0.2252,0.0116,0.0085,0.0197,0.0000,0.8069,0.1789,0.0388,0.2470,0.0460
6,WEEKDAY,11,0.5920,0.2252,0.0114,0.0084,0.0197,0.0000,0.8074,0.1782,0.0388,0.2470,0.0460
6,WEEKDAY,12,0.7588,0.2252,0.0113,0.0082,0.0196,0.0000,0.8105,0.1739,0.0386,0.2463,0.0459
6,WEEKDAY,13,0.8514,0.2252,0.0111,0.0079,0.0195,0.0000,0.8110,0.1679,0.0372,0.2394,0.0446
6,WEEKDAY,14,0.9637,0.2252,0.0108,0.0072,0.0192,0.0000,0.7877,0.1551,0.0342,0.2184,0.0407
6,WEEKDAY,15,1.0331,0.2252,0.0102,0.0062,0.0189,0.0000,0.7342,0.1324,0.0293,0.1772,0.0330
6,WEEKDAY,16,1.0450,0.2252,0.0092,0.0047,0.0183,0.0000,0.6631,0.0979,0.0222,0.1134,0.0211
6,WEEKDAY,17,0.0000,0.0000,0.0075,0.0025,0.0175,0.0000,0.5772,0.0488,0.0123,0.0366,0.0068
6,WEEKDAY,18,0.0000,0.0000,0.0064,0.0016,0.0171,0.0000,0.4458,0.0271,0.0076,0.0039,0.0007
6,WEEKDAY,19,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.3066,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,20,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.2009,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,21,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1460,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,22,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1231,0.0245,0.0070,0.0000,0.0000
6,WEEKDAY,23,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
6,SATURDAY,0,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
6,SATURDAY,1,0.0000,0.0000,0.0062,0.0016,0.0170,0.1190,0.1200,0.0245,0.0070,0.0000,0.0000
