Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
5,WEEKDAY,14,0.0000,1.1177,0.4735,0.0228,0.0939,0.1303,0.0000,1.0862,0.1874,0.1440,0.0174,0.0162
5,WEEKDAY,15,0.0000,1.1638,0.4799,0.0230,0.0940,0.1273,0.0000,1.0619,0.1802,0.1435,0.0174,0.0162
5,WEEKDAY,16,0.0013,1.1535,0.4822,0.0228,0.0896,0.1267,0.1136,0.9850,0.1659,0.1418,0.0173,0.0162
5,WEEKDAY,17,0.0000,0.9106,0.4300,0.0221,0.0781,0.1230,0.1136,0.8993,0.1447,0.1396,0.0171,0.0160
5,WEEKDAY,18,0.0416,0.7608,0.4267,0.0207,0.0609,0.1214,0.1626,0.8457,0.1157,0.1366,0.0165,0.0154
5,WEEKDAY,19,0.0851,0.3956,0.3275,0.0182,0.0477,0.1188,0.3058,0.7464,0.0944,0.1298,0.0152,0.0143
5,WEEKDAY,20,0.1683,0.2946,0.3259,0.0139,0.0347,0.1139,0.3058,0.5449,0.0725,0.1199,0.0129,0.0121
5,WEEKDAY,21,0.3337,0.2365,0.3253,0.0112,0.0242,0.1113,0.3058,0.4935,0.0592,0.1061,0.0085,0.0080
5,WEEKDAY,22,0.4667,0.1655,0.2760,0.0074,0.0103,0.1062,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
5,WEEKDAY,23,0.5608,0.1131,0.2531,0.0060,0.0050,0.1044,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
5,SATURDAY,0,0.7056,0.0475,0.2257,0.0051,0.0024,0.1027,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
5,SATURDAY,1,0.9638,0.0282,0.1648,0.0049,0.0020,0.1021,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
5,SATURDAY,2,0.9846,0.0267,0.1648,0.0049,0.0020,0.1019,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
5,SATURDAY,3,1.0068,0.0254,0.1851,0.0052,0.0031,0.1023,0.1433,0.2643,0.0334,0.0376,0.0003,0.0002
5,SATURDAY,4,1.0541,0.0362,0.2519,0.0076,0.0132,0.1075,0.1433,0.4097,0.0475,0.0734,0.0024,0.0023
5,SATURDAY,5,1.0746,0.0580,0.2519,0.0127,0.0409,0.1107,0.0000,0.5211,0.0683,0.0965,0.0081,0.0076
5,SATURDAY,6,0.6892,0.0687,0.3258,0.0147,0.0671,0.1134,0.0000,0.6600,0.0991,0.1110,0.0125,0.0117
5,SATURDAY,7,0.0000,0.1461,0.3258,0.0168,0.0811,0.1151,0.0000,0.8214,0.1292,0.1224,0.0154,0.0145
5,SATURDAY,8,0.0172,0.2388,0.3390,0.0200,0.0894,0.1199,0.0000,1.0613,0.1592,0.1331,0.0170,0.0159
5,SATURDAY,9,0.0000,0.3617,0.3444,0.0219,0.0942,0.1215,0.0000,1.1122,0.1815,0.1403,0.0173,0.0162
5,SATURDAY,10,0.0000,0.6199,0.4481,0.0228,0.0961,0.1226,0.0000,1.1168,0.1912,0.1433,0.0174,0.0162
5,SATURDAY,11,0.0000,0.8980,0.4599,0.0229,0.0968,0.1260,0.0000,1.1168,0.1933,0.1440,0.0174,0.0162
5,SATURDAY,12,0.0000,0.9899,0.4699,0.0223,0.0946,0.1268,0.0000,1.1168,0.1935,0.1440,0.0174,0.0162
5,SATURDAY,13,0.0000,1.1275,0.4772,0.0225,0.0933,0.1301,0.0000,1.1168,0.1934,0.1440,0.0174,0.0162
5,SATURDAY,14,0.0000,1.2077,0.4865,0.0228,0.0947,0.1303,0.0000,1.1124,0.1908,0.1437,0.0174,0.0162
5,SATURDAY,15,0.0000,1.2663,0.4932,0.0226,0.0933,0.1272,0.0000,1.0705,0.1785,0.1418,0.0174,0.0162
5,SATURDAY,16,0.0000,1.2422,0.4785,0.0217,0.0863,0.1266,0.1136,0.9536,0.1578,0.1382,0.0173,0.0162
5,SATURDAY,17,0.0000,0.6773,0.3298,0.0196,0.0716,0.1228,0.1136,0.8457,0.1285,0.1315,0.0171,0.0160
5,SATURDAY,18,0.0000,0.5295,0.3269,0.0169,0.0524,0.1212,0.1626,0.6896,0.0952,0.1252,0.0165,0.0154
5,SATURDAY,19,0.0000,0.3769,0.3261,0.0150,0.0398,0.1186,0.3058,0.5623,0.0755,0.1203,0.0152,0.0143
5,SATURDAY,20,0.0000,0.2808,0.3258,0.0134,0.0324,0.1138,0.3058,0.5294,0.0669,0.1155,0.0129,0.0121
5,SATURDAY,21,0.2223,0.2089,0.3258,0.0112,0.0242,0.1113,0.3058,0.4937,0.0594,0.1061,0.0085,0.0080
5,SATURDAY,22,0.4496,0.1395,0.2760,0.0074,0.0103,0.1062,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
5,SATURDAY,23,0.6843,0.0962,0.2538,0.0060,0.0050,0.1043,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
5,SUNDAY,0,0.9121,0.0470,0.2257,0.0051,0.0024,0.1027,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
5,SUNDAY,1,0.9401,0.0274,0.1648,0.0049,0.0020,0.1021,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
5,SUNDAY,2,0.9668,0.0267,0.1648,0.0049,0.0020,0.1019,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
5,SUNDAY,3,1.0130,0.0256,0.2054,0.0052,0.0038,0.1023,0.1433,0.2645,0.0341,0.0375,0.0003,0.0002
5,SUNDAY,4,1.0547,0.0411,0.2499,0.0076,0.0197,0.1075,0.1433,0.4142,0.0536,0.0730,0.0024,0.0023
5,SUNDAY,5,1.0149,0.0626,0.2538,0.0127,0.0574,0.1108,0.0000,0.5350,0.0808,0.0954,0.0081,0.0076
5,SUNDAY,6,0.4588,0.0724,0.3258,0.0147,0.0742,0.1136,0.0000,0.6436,0.1050,0.1090,0.0125,0.0117
5,SUNDAY,7,0.0000,0.1409,0.3258,0.0168,0.0825,0.1158,0.0000,0.8341,0.1341,0.1213,0.0154,0.0145
5,SUNDAY,8,0.0000,0.2355,0.3294,0.0200,0.0890,0.1203,0.0000,1.0682,0.1625,0.1327,0.0170,0.0159
5,SUNDAY,9,0.0151,0.3332,0.3422,0.0219,0.0943,0.1216,0.0000,1.1129,0.1827,0.1402,0.0173,0.0162
5,SUNDAY,10,0.0000,0.5671,0.4470,0.0228,0.0962,0.1227,0.0000,1.1168,0.1913,0.1433,0.0174,0.0162
5,SUNDAY,11,0.0000,0.7953,0.4563,0.0229,0.0968,0.1260,0.0000,1.1168,0.1934,0.1440,0.0174,0.0162
5,SUNDAY,12,0.0000,0.8648,0.4623,0.0223,0.0946,0.1268,0.0000,1.1153,0.1929,0.1437,0.0174,0.0162
5,SUNDAY,13,0.0000,0.9770,0.4684,0.0225,0.0933,0.1301,0.0000,1.1026,0.1891,0.1419,0.0174,0.0162
5,SUNDAY,14,0.0000,1.0433,0.4627,0.0228,0.0947,0.1303,0.0000,1.0667,0.1833,0.1402,0.0174,0.0162
5,SUNDAY,15,0.0000,1.0951,0.4684,0.0226,0.0933,0.1272,0.0000,1.0172,0.1715,0.1387,0.0174,0.0162
5,SUNDAY,16,0.0000,1.0852,0.4715,0.0217,0.0863,0.1266,0.1136,0.9325,0.1534,0.1361,0.0173,0.0162
5,SUNDAY,17,0.0000,0.6110,0.3308,0.0196,0.0715,0.1228,0.1136,0.8414,0.1268,0.1307,0.0171,0.0160
5,SUNDAY,18,0.2185,0.5054,0.3273,0.0169,0.0515,0.1212,0.1626,0.6868,0.0936,0.1251,0.0165,0.0154
5,SUNDAY,19,0.2288,0.3594,0.3259,0.0150,0.0390,0.1186,0.3058,0.5614,0.0741,0.1203,0.0152,0.0143
5,SUNDAY,20,0.2404,0.2611,0.3258,0.0134,0.0322,0.1138,0.3058,0.5293,0.0666,0.1155,0.0129,0.0121
5,SUNDAY,21,0.2428,0.2089,0.3243,0.0112,0.0242,0.1113,0.3058,0.4935,0.0592,0.1061,0.0085,0.0080
5,SUNDAY,22,0.4682,0.1380,0.2760,0.0074,0.0103,0.1062,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
5,SUNDAY,23,0.7018,0.0866,0.2538,0.0060,0.0050,0.1043,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
5,HOLIDAY,0,0.9089,0.0404,0.2460,0.0051,0.0024,0.1027,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
5,HOLIDAY,1,0.9285,0.0236,0.1648,0.0049,0.0020,0.1021,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
5,HOLIDAY,2,0.9520,0.0212,0.1648,0.0049,0.0020,0.1019,0.1433,0.2379,0.0311,0.0310,0.0000,0.0000
5,HOLIDAY,3,0.9942,0.0188,0.1648,0.0052,0.0038,0.1023,0.1433,0.2664,0.0348,0.0378,0.0003,0.0002
5,HOLIDAY,4,1.0416,0.0345,0.2538,0.0076,0.0197,0.1075,0.1433,0.4291,0.0564,0.0745,0.0024,0.0023
5,HOLIDAY,5,1.0145,0.0660,0.2538,0.0126,0.0572,0.1108,0.0000,0.5762,0.0840,0.0985,0.0081,0.0076
5,HOLIDAY,6,0.0000,0.0787,0.3258,0.0150,0.0755,0.1137,0.0000,0.6417,0.1063,0.1142,0.0125,0.0117
5,HOLIDAY,7,0.1156,0.1456,0.3390,0.0198,0.0907,0.1160,0.0000,0.8544,0.1346,0.1290,0.0154,0.0145
5,HOLIDAY,8,0.0150,0.2329,0.3390,0.0212,0.0937,0.1204,0.0000,0.9613,0.1539,0.1373,0.0170,0.0159
5,HOLIDAY,9,0.0000,0.3922,0.4358,0.0221,0.0941,0.1216,0.0000,0.9620,0.1637,0.1419,0.0173,0.0162
5,HOLIDAY,10,0.0000,0.5832,0.4364,0.0230,0.0962,0.1227,0.0000,0.9620,0.1689,0.1439,0.0174,0.0162
5,HOLIDAY,11,0.0000,0.6507,0.4379,0.0229,0.0968,0.1260,0.0000,0.9620,0.1690,0.1440,0.0174,0.0162
5,HOLIDAY,12,0.0000,0.7852,0.4390,0.0220,0.0945,0.1268,0.0000,0.9620,0.1690,0.1440,0.0174,0.0162
5,HOLIDAY,13,0.0000,0.8170,0.4390,0.0223,0.0928,0.1301,0.0000,0.9620,0.1690,0.1440,0.0174,0.0162
5,HOLIDAY,14,0.0000,0.8133,0.4384,0.0228,0.0939,0.1303,0.0000,0.9620,0.1686,0.1440,0.0174,0.0162
5,HOLIDAY,15,0.0000,0.8407,0.4380,0.0230,0.0940,0.1273,0.0000,0.9606,0.1666,0.1435,0.0174,0.0162
5,HOLIDAY,16,0.0000,0.7822,0.4371,0.0228,0.0896,0.1267,0.1136,0.9446,0.1587,0.1418,0.0173,0.0162
5,HOLIDAY,17,0.0000,0.6874,0.4225,0.0221,0.0781,0.1230,0.1136,0.8914,0.1420,0.1396,0.0171,0.0160
5,HOLIDAY,18,0.0000,0.5514,0.4225,0.0207,0.0609,0.1214,0.1626,0.8451,0.1154,0.1366,0.0165,0.0154
5,HOLIDAY,19,0.0000,0.2900,0.3258,0.0182,0.0477,0.1188,0.3058,0.7464,0.0944,0.1298,0.0152,0.0143
5,HOLIDAY,20,0.0000,0.2103,0.3258,0.0139,0.0347,0.1139,0.3058,0.5449,0.0725,0.1199,0.0129,0.0121
5,HOLIDAY,21,0.0000,0.1454,0.3258,0.0112,0.0242,0.1113,0.3058,0.4935,0.0592,0.1061,0.0085,0.0080
5,HOLIDAY,22,0.8704,0.1258,0.2760,0.0074,0.0103,0.1062,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
5,HOLIDAY,23,0.9001,0.0858,0.2538,0.0060,0.0050,0.1043,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
6,WEEKDAY,0,0.0882,0.1457,0.2480,0.0043,0.0024,0.1046,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
6,WEEKDAY,1,0.2194,0.0977,0.2190,0.0042,0.0020,0.1040,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
6,WEEKDAY,2,0.3115,0.0779,0.2003,0.0042,0.0020,0.1038,0.1433,0.2379,0.0311,0.0310,0.0000,0.0000
6,WEEKDAY,3,0.4526,0.0725,0.2506,0.0044,0.0038,0.1041,0.1433,0.2664,0.0348,0.0378,0.0003,0.0002
6,WEEKDAY,4,0.6034,0.1100,0.2544,0.0063,0.0197,0.1093,0.1433,0.4297,0.0566,0.0745,0.0024,0.0023
6,WEEKDAY,5,0.4879,0.1230,0.2585,0.0107,0.0572,0.1128,0.0000,0.5839,0.0860,0.0985,0.0081,0.0076
6,WEEKDAY,6,0.0000,0.2478,0.3258,0.0128,0.0755,0.1156,0.0000,0.6813,0.1121,0.1142,0.0125,0.0117
6,WEEKDAY,7,0.0084,0.3808,0.3390,0.0168,0.0907,0.1182,0.0000,0.9535,0.1462,0.1290,0.0154,0.0145
6,WEEKDAY,8,0.0000,0.5408,0.3534,0.0179,0.0937,0.1231,0.0000,1.0827,0.1700,0.1373,0.0170,0.0159
6,WEEKDAY,9,0.0000,1.0461,0.4677,0.0187,0.0941,0.1245,0.0000,1.0858,0.1827,0.1419,0.0173,0.0162
6,WEEKDAY,10,0.0000,1.3172,0.4784,0.0195,0.0962,0.1254,0.0000,1.0858,0.1884,0.1439,0.0174,0.0162
6,WEEKDAY,11,0.0000,1.4486,0.4880,0.0194,0.0968,0.1290,0.0000,1.0858,0.1886,0.1440,0.0174,0.0162
6,WEEKDAY,12,0.0000,1.6176,0.4946,0.0186,0.0945,0.1299,0.0000,1.0858,0.1886,0.1440,0.0174,0.0162
6,WEEKDAY,13,0.0000,1.7428,0.5015,0.0188,0.0928,0.1332,0.0000,1.0858,0.1885,0.1440,0.0174,0.0162
6,WEEKDAY,14,0.0000,1.8513,0.5088,0.0193,0.0939,0.1333,0.0000,1.0834,0.1870,0.1440,0.0174,0.0162
6,WEEKDAY,15,0.0000,1.9185,0.5161,0.0194,0.0940,0.1301,0.0000,1.0597,0.1799,0.1435,0.0174,0.0162
6,WEEKDAY,16,0.0000,1.9367,0.5202,0.0193,0.0896,0.1295,0.1136,0.9841,0.1657,0.1418,0.0173,0.0162
6,WEEKDAY,17,0.0000,1.6106,0.4501,0.0187,0.0781,0.1255,0.1136,0.8991,0.1446,0.1396,0.0171,0.0160
6,WEEKDAY,18,0.0000,1.4431,0.4464,0.0175,0.0609,0.1245,0.1626,0.8457,0.1157,0.1366,0.0165,0.0154
6,WEEKDAY,19,0.0000,0.7745,0.3412,0.0154,0.0477,0.1216,0.3058,0.7464,0.0944,0.1298,0.0152,0.0143
6,WEEKDAY,20,0.0000,0.5814,0.3337,0.0118,0.0347,0.1163,0.3058,0.5449,0.0725,0.1199,0.0129,0.0121
6,WEEKDAY,21,0.0000,0.4454,0.3280,0.0094,0.0242,0.1134,0.3058,0.4935,0.0592,0.1061,0.0085,0.0080
6,WEEKDAY,22,0.0857,0.2904,0.2760,0.0060,0.0103,0.1083,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
6,WEEKDAY,23,0.0884,0.2145,0.2573,0.0049,0.0050,0.1064,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
6,SATURDAY,0,0.1770,0.0963,0.2460,0.0043,0.0024,0.1046,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
6,SATURDAY,1,0.1813,0.0703,0.2135,0.0042,0.0020,0.1040,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
6,SATURDAY,2,0.3577,0.0513,0.1810,0.0042,0.0020,0.1038,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
6,SATURDAY,3,0.7112,0.0557,0.2507,0.0044,0.0031,0.1041,0.1433,0.2643,0.0334,0.0376,0.0003,0.0002
6,SATURDAY,4,0.7373,0.0971,0.2523,0.0063,0.0132,0.1093,0.1433,0.4097,0.0475,0.0734,0.0024,0.0023
6,SATURDAY,5,0.7406,0.1040,0.2574,0.0107,0.0409,0.1128,0.0000,0.5211,0.0683,0.0965,0.0081,0.0076
6,SATURDAY,6,0.1804,0.1552,0.3258,0.0125,0.0671,0.1153,0.0000,0.6600,0.0991,0.1110,0.0125,0.0117
6,SATURDAY,7,0.0000,0.2480,0.3258,0.0143,0.0811,0.1173,0.0000,0.8214,0.1292,0.1224,0.0154,0.0145
6,SATURDAY,8,0.0000,0.3683,0.3418,0.0170,0.0894,0.1226,0.0000,1.0613,0.1592,0.1331,0.0170,0.0159
6,SATURDAY,9,0.0000,0.5040,0.3512,0.0185,0.0942,0.1243,0.0000,1.1122,0.1815,0.1403,0.0173,0.0162
6,SATURDAY,10,0.0000,0.8693,0.4599,0.0193,0.0961,0.1254,0.0000,1.1168,0.1912,0.1433,0.0174,0.0162
6,SATURDAY,11,0.0000,1.1016,0.4700,0.0194,0.0968,0.1290,0.0000,1.1168,0.1933,0.1440,0.0174,0.0162
6,SATURDAY,12,0.0000,1.1729,0.4772,0.0188,0.0946,0.1299,0.0000,1.1168,0.1935,0.1440,0.0174,0.0162
6,SATURDAY,13,0.0000,1.3024,0.4833,0.0190,0.0933,0.1332,0.0000,1.1168,0.1934,0.1440,0.0174,0.0162
6,SATURDAY,14,0.0000,1.3725,0.4907,0.0193,0.0947,0.1333,0.0000,1.1124,0.1908,0.1437,0.0174,0.0162
6,SATURDAY,15,0.0000,1.4470,0.4975,0.0191,0.0933,0.1301,0.0000,1.0705,0.1785,0.1418,0.0174,0.0162
6,SATURDAY,16,0.0000,1.4218,0.4892,0.0183,0.0863,0.1294,0.1136,0.9536,0.1578,0.1382,0.0173,0.0162
6,SATURDAY,17,0.0000,0.7815,0.3334,0.0166,0.0716,0.1253,0.1136,0.8457,0.1285,0.1315,0.0171,0.0160
6,SATURDAY,18,0.0000,0.6649,0.3322,0.0144,0.0524,0.1243,0.1626,0.6896,0.0952,0.1252,0.0165,0.0154
6,SATURDAY,19,0.0000,0.4901,0.3274,0.0128,0.0398,0.1214,0.3058,0.5623,0.0755,0.1203,0.0152,0.0143
6,SATURDAY,20,0.0000,0.3758,0.3263,0.0114,0.0324,0.1163,0.3058,0.5294,0.0669,0.1155,0.0129,0.0121
6,SATURDAY,21,0.0000,0.2885,0.3258,0.0094,0.0242,0.1134,0.3058,0.4937,0.0594,0.1061,0.0085,0.0080
6,SATURDAY,22,0.1789,0.1963,0.2760,0.0060,0.0103,0.1083,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
6,SATURDAY,23,0.3526,0.1457,0.2538,0.0049,0.0050,0.1064,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
6,SUNDAY,0,0.3602,0.0987,0.2475,0.0043,0.0024,0.1046,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
6,SUNDAY,1,0.5438,0.0687,0.1810,0.0042,0.0020,0.1040,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
6,SUNDAY,2,0.7318,0.0609,0.1815,0.0042,0.0020,0.1038,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
6,SUNDAY,3,0.7617,0.0557,0.2334,0.0044,0.0038,0.1041,0.1433,0.2645,0.0341,0.0375,0.0003,0.0002
6,SUNDAY,4,0.7887,0.0908,0.2528,0.0063,0.0197,0.1093,0.1433,0.4142,0.0536,0.0730,0.0024,0.0023
6,SUNDAY,5,0.7489,0.1081,0.2550,0.0107,0.0574,0.1128,0.0000,0.5350,0.0808,0.0954,0.0081,0.0076
6,SUNDAY,6,0.0000,0.1863,0.3258,0.0125,0.0742,0.1156,0.0000,0.6436,0.1050,0.1090,0.0125,0.0117
6,SUNDAY,7,0.0000,0.2924,0.3258,0.0143,0.0825,0.1180,0.0000,0.8341,0.1341,0.1213,0.0154,0.0145
6,SUNDAY,8,0.0000,0.4354,0.3338,0.0170,0.0890,0.1230,0.0000,1.0682,0.1625,0.1327,0.0170,0.0159
6,SUNDAY,9,0.0000,0.6196,0.3606,0.0185,0.0943,0.1244,0.0000,1.1129,0.1827,0.1402,0.0173,0.0162
6,SUNDAY,10,0.0000,0.9890,0.4680,0.0193,0.0962,0.1254,0.0000,1.1168,0.1913,0.1433,0.0174,0.0162
6,SUNDAY,11,0.0000,1.2496,0.4781,0.0194,0.0968,0.1290,0.0000,1.1168,0.1934,0.1440,0.0174,0.0162
6,SUNDAY,12,0.0000,1.3278,0.4856,0.0188,0.0946,0.1299,0.0000,1.1153,0.1929,0.1437,0.0174,0.0162
6,SUNDAY,13,0.0000,1.4648,0.4912,0.0190,0.0933,0.1332,0.0000,1.1026,0.1891,0.1419,0.0174,0.0162
6,SUNDAY,14,0.0000,1.5294,0.4843,0.0193,0.0947,0.1333,0.0000,1.0667,0.1833,0.1402,0.0174,0.0162
6,SUNDAY,15,0.0000,1.5907,0.4901,0.0191,0.0933,0.1301,0.0000,1.0172,0.1715,0.1387,0.0174,0.0162
6,SUNDAY,16,0.0000,1.5663,0.4926,0.0183,0.0863,0.1294,0.1136,0.9325,0.1534,0.1361,0.0173,0.0162
6,SUNDAY,17,0.0000,0.9426,0.3412,0.0166,0.0715,0.1253,0.1136,0.8414,0.1268,0.1307,0.0171,0.0160
6,SUNDAY,18,0.0000,0.8181,0.3382,0.0144,0.0515,0.1243,0.1626,0.6868,0.0936,0.1251,0.0165,0.0154
6,SUNDAY,19,0.0000,0.6290,0.3332,0.0128,0.0390,0.1214,0.3058,0.5614,0.0741,0.1203,0.0152,0.0143
6,SUNDAY,20,0.0000,0.4762,0.3306,0.0114,0.0322,0.1162,0.3058,0.5293,0.0666,0.1155,0.0129,0.0121
6,SUNDAY,21,0.0000,0.3654,0.3278,0.0094,0.0242,0.1134,0.3058,0.4935,0.0592,0.1061,0.0085,0.0080
6,SUNDAY,22,0.0000,0.2418,0.2760,0.0060,0.0103,0.1083,0.3058,0.4431,0.0515,0.0891,0.0025,0.0024
6,SUNDAY,23,0.1751,0.1864,0.2583,0.0049,0.0050,0.1066,0.1923,0.3955,0.0450,0.0690,0.0003,0.0002
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0000,0.1865,0.2503,0.0041,0.0024,0.1059,0.1433,0.2637,0.0333,0.0369,0.0000,0.0000
7,WEEKDAY,1,0.0000,0.1474,0.2418,0.0040,0.0020,0.1052,0.1433,0.2378,0.0311,0.0310,0.0000,0.0000
7,WEEKDAY,2,0.0391,0.1155,0.2171,0.0040,0.0020,0.1049,0.1433,0.2379,0.0311,0.0310,0.0000,0.0000
7,WEEKDAY,3,0.2369,0.1113,0.2530,0.0042,0.0038,0.1052,0.1433,0.2664,0.0348,0.0378,0.0003,0.0002
7,WEEKDAY,4,0.4053,0.1479,0.2581,0.0060,0.0197,0.1103,0.1433,0.4297,0.0566,0.0745,0.0024,0.0023
7,WEEKDAY,5,0.2378,0.1662,0.2687,0.0101,0.0572,0.1134,0.0000,0.5836,0.0860,0.0985,0.0081,0.0076
7,WEEKDAY,6,0.0000,0.2906,0.3258,0.0121,0.0755,0.1163,0.0000,0.6799,0.1119,0.1142,0.0125,0.0117
7,WEEKDAY,7,0.0000,0.4244,0.3390,0.0159,0.0907,0.1190,0.0000,0.9501,0.1458,0.1290,0.0154,0.0145
7,WEEKDAY,8,0.0000,0.6329,0.3633,0.0170,0.0937,0.1243,0.0000,1.0786,0.1695,0.1373,0.0170,0.0159
7,WEEKDAY,9,0.0000,1.2538,0.4803,0.0177,0.0941,0.1258,0.0000,1.0816,0.1820,0.1419,0.0173,0.0162
7,WEEKDAY,10,0.0000,1.5532,0.4911,0.0185,0.0962,0.1269,0.0000,1.0816,0.1878,0.1439,0.0174,0.0162
7,WEEKDAY,11,0.0000,1.7227,0.5018,0.0184,0.0968,0.1307,0.0000,1.0816,0.1880,0.1440,0.0174,0.0162
7,WEEKDAY,12,0.0000,1.9276,0.5103,0.0176,0.0945,0.1318,0.0000,1.0816,0.1880,0.1440,0.0174,0.0162
7,WEEKDAY,13,0.0000,2.0692,0.5169,0.0179,0.0928,0.1352,0.0000,1.0816,0.1879,0.1440,0.0174,0.0162
7,WEEKDAY,14,0.0000,2.1944,0.5242,0.0183,0.0939,0.1354,0.0000,1.0793,0.1864,0.1440,0.0174,0.0162
7,WEEKDAY,15,0.0000,2.2593,0.5286,0.0184,0.0940,0.1319,0.0000,1.0563,0.1794,0.1435,0.0174,0.0162
