Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
12,SUNDAY,2,0.4638,0.0237,0.2468,0.0134,0.0880,0.2804,0.1081,0.0124,0.0279,0.0107,0.0000
12,SUNDAY,3,0.4981,0.0256,0.2467,0.0134,0.0880,0.2804,0.1081,0.0124,0.0279,0.0107,0.0000
12,SUNDAY,4,0.5132,0.0251,0.2408,0.0301,0.0931,0.2804,0.1693,0.0131,0.0296,0.0157,0.0009
12,SUNDAY,5,0.5034,0.0212,0.2221,0.0725,0.0996,0.2804,0.3578,0.0162,0.0450,0.0410,0.0056
12,SUNDAY,6,0.4791,0.0301,0.2229,0.1188,0.1037,0.2804,0.3585,0.0191,0.0569,0.0569,0.0085
12,SUNDAY,7,0.4367,0.0293,0.2107,0.1360,0.1066,0.0000,0.4116,0.0210,0.0620,0.0620,0.0094
12,SUNDAY,8,0.2422,0.0399,0.2109,0.1274,0.1091,0.0000,0.3967,0.0220,0.0655,0.0617,0.0094
12,SUNDAY,9,0.0600,0.0532,0.2048,0.1117,0.1115,0.0000,0.3006,0.0219,0.0663,0.0587,0.0088
12,SUNDAY,10,0.0467,0.0487,0.2047,0.1020,0.1123,0.0000,0.2045,0.0210,0.0689,0.0559,0.0083
12,SUNDAY,11,0.0363,0.0528,0.1868,0.1420,0.1123,0.0000,0.2070,0.0207,0.0705,0.0548,0.0081
12,SUNDAY,12,0.0340,0.0495,0.1872,0.1506,0.1124,0.0000,0.2066,0.0203,0.0705,0.0548,0.0081
12,SUNDAY,13,0.0378,0.0457,0.1873,0.1460,0.1124,0.0000,0.2064,0.0206,0.0714,0.0547,0.0081
12,SUNDAY,14,0.0386,0.0405,0.1871,0.1221,0.1125,0.0000,0.2068,0.0217,0.0723,0.0557,0.0083
12,SUNDAY,15,0.0410,0.0367,0.2055,0.1114,0.1125,0.0000,0.2070,0.0220,0.0774,0.0571,0.0086
12,SUNDAY,16,0.0463,0.0374,0.2491,0.1181,0.1124,0.0000,0.2101,0.0217,0.0825,0.0551,0.0082
12,SUNDAY,17,0.0537,0.0398,0.2492,0.1397,0.1116,0.0000,0.2357,0.0210,0.0868,0.0520,0.0076
12,SUNDAY,18,0.0792,0.0361,0.2303,0.1363,0.1102,0.0000,0.4244,0.0202,0.0876,0.0715,0.0112
12,SUNDAY,19,0.0948,0.0361,0.2365,0.1317,0.1092,0.3060,0.4464,0.0196,0.0876,0.0755,0.0119
12,SUNDAY,20,0.1237,0.0346,0.2365,0.1212,0.1073,0.3060,0.4484,0.0186,0.0757,0.0773,0.0123
12,SUNDAY,21,0.1877,0.0321,0.2489,0.1085,0.1038,0.3060,0.4456,0.0181,0.0620,0.0706,0.0110
12,SUNDAY,22,0.2843,0.0337,0.2484,0.0822,0.0997,0.3060,0.2972,0.0171,0.0535,0.0425,0.0059
12,SUNDAY,23,0.3426,0.0283,0.2477,0.0264,0.0969,0.2804,0.2252,0.0148,0.0484,0.0260,0.0028
12,HOLIDAY,0,0.2629,0.0012,0.2006,0.0061,0.0916,0.2804,0.1018,0.0128,0.0382,0.0304,0.0019
12,HOLIDAY,1,0.2696,0.0131,0.2004,0.0061,0.0891,0.2804,0.1018,0.0124,0.0318,0.0255,0.0005
12,HOLIDAY,2,0.2656,0.0210,0.2004,0.0061,0.0880,0.2804,0.1018,0.0120,0.0270,0.0237,0.0000
12,HOLIDAY,3,0.2740,0.0280,0.2004,0.0061,0.0880,0.2804,0.1018,0.0120,0.0270,0.0237,0.0000
12,HOLIDAY,4,0.2742,0.0268,0.2007,0.0208,0.0914,0.2804,0.1631,0.0125,0.0286,0.0270,0.0009
12,HOLIDAY,5,0.2053,0.0300,0.2007,0.0545,0.0957,0.2804,0.3469,0.0147,0.0430,0.0435,0.0056
12,HOLIDAY,6,0.1817,0.0336,0.2016,0.0956,0.0984,0.2804,0.3335,0.0167,0.0542,0.0540,0.0085
12,HOLIDAY,7,0.1445,0.0129,0.2018,0.1087,0.1002,0.0000,0.3777,0.0181,0.0590,0.0573,0.0094
12,HOLIDAY,8,0.1187,0.0028,0.2020,0.1021,0.1019,0.0000,0.3605,0.0187,0.0623,0.0571,0.0094
12,HOLIDAY,9,0.0757,0.0245,0.1706,0.0878,0.1035,0.0000,0.2686,0.0187,0.0630,0.0551,0.0088
12,HOLIDAY,10,0.0632,0.0122,0.1390,0.0770,0.1040,0.0000,0.1767,0.0181,0.0655,0.0532,0.0083
12,HOLIDAY,11,0.0462,0.0420,0.1399,0.1150,0.1040,0.0000,0.1816,0.0178,0.0670,0.0526,0.0081
12,HOLIDAY,12,0.0521,0.0122,0.1404,0.1220,0.1041,0.0000,0.1816,0.0176,0.0670,0.0526,0.0081
12,HOLIDAY,13,0.0556,0.0027,0.1406,0.1184,0.1041,0.0000,0.1816,0.0178,0.0679,0.0525,0.0081
12,HOLIDAY,14,0.0566,0.0024,0.1402,0.0958,0.1042,0.0000,0.1816,0.0186,0.0687,0.0532,0.0083
12,HOLIDAY,15,0.0538,0.0137,0.1397,0.0854,0.1042,0.0000,0.1816,0.0187,0.0735,0.0541,0.0086
12,HOLIDAY,16,0.0689,0.0089,0.2020,0.0905,0.1041,0.0000,0.1816,0.0186,0.0782,0.0528,0.0082
12,HOLIDAY,17,0.0765,0.0083,0.2023,0.1104,0.1036,0.0000,0.2037,0.0181,0.0823,0.0508,0.0076
12,HOLIDAY,18,0.0789,0.0083,0.1397,0.1078,0.1026,0.0000,0.3874,0.0175,0.0831,0.0635,0.0112
12,HOLIDAY,19,0.0747,0.0087,0.2024,0.1043,0.1020,0.3060,0.4047,0.0171,0.0831,0.0661,0.0119
12,HOLIDAY,20,0.0756,0.0079,0.2023,0.0963,0.1007,0.3060,0.4047,0.0163,0.0718,0.0673,0.0123
12,HOLIDAY,21,0.0761,0.0073,0.2023,0.0865,0.0984,0.3060,0.4047,0.0160,0.0590,0.0629,0.0110
12,HOLIDAY,22,0.0812,0.0038,0.2018,0.0641,0.0957,0.3060,0.2675,0.0153,0.0511,0.0445,0.0059
12,HOLIDAY,23,0.0798,0.0024,0.2014,0.0191,0.0939,0.2804,0.2063,0.0137,0.0462,0.0337,0.0028
